,X,Y,KMean2,KMean3,KMean4,KMean5,KMean6
2263929,-73.9061522762,40.6645669881,1,0,3,2,2
2264540,-73.984941362,40.7234960329,1,0,0,4,2
2264653,-74.0310682535,40.6352318951,1,0,1,3,5
2265064,-73.995708981,40.7457953161,1,0,0,4,4
2265065,-74.1024513899,40.561067138,1,0,1,3,5
2265366,-73.9489795558,40.780065935,0,1,0,4,4
2265421,-73.9129145187,40.7555776949,0,1,0,4,4
2265465,-73.9565421232,40.8219123951,0,1,2,4,4
2265545,-73.9290310415,40.6909524296,1,0,0,2,2
2265564,-73.9448698703,40.7807996314,0,1,0,4,4
2265705,-73.8815443488,40.6603612337,1,2,3,2,3
2266006,-73.8049931412,40.7599442011,0,2,3,1,3
2266077,-73.9609655334,40.66001761,1,0,1,2,2
2266243,-73.9568838366,40.6737071044,1,0,1,2,2
2266389,-73.8237640232,40.6902108147,0,2,3,1,3
2266453,-73.9820389225,40.7838306269,0,1,0,4,4
2266470,-73.9686389819,40.5758673694,1,0,1,2,0
2266741,-73.9835813502,40.7670220849,0,1,0,4,4
2266749,-73.9022095778,40.8263832,0,1,2,0,1
2266838,-74.0009564222,40.7496572533,1,0,0,4,4
2267290,-73.9116269399,40.7439417226,0,1,0,4,4
2267487,-73.9026398428,40.6360375241,1,0,1,2,0
2268355,-73.9031128323,40.8562107249,0,1,2,0,1
2268429,-73.8208912534,40.7126009705,0,2,3,1,3
2268680,-73.8943145707,40.8581929101,0,1,2,0,1
2268704,-73.8767368954,40.8725933754,0,1,2,0,1
2268827,-73.9205664715,40.7556683127,0,1,0,4,4
2269039,-73.8051698999,40.5884478444,1,2,3,1,3
2269499,-73.8717002623,40.7225719141,0,2,3,1,3
2269623,-73.954707143,40.7681616538,0,1,0,4,4
2269651,-73.9148897095,40.8425129536,0,1,2,0,1
2269845,-73.981620555,40.7819915889,0,1,0,4,4
2269935,-74.1620494693,40.6335079651,1,0,1,3,5
2269936,-73.8748529918,40.7458289618,0,2,3,1,3
2270335,-73.8748818374,40.7458427169,0,2,3,1,3
2270622,-73.9673446906,40.5872826419,1,0,1,2,0
2270878,-73.9792488762,40.7218839746,1,0,0,4,2
2271091,-73.9363969923,40.6769144798,1,0,1,2,2
2271165,-73.9292783209,40.6583995404,1,0,1,2,2
2271243,-73.9068411499,40.8139671787,0,1,2,0,1
2271431,-73.8969517231,40.843036286,0,1,2,0,1
2271537,-73.9863680886,40.7329409164,1,0,0,4,2
2271919,-73.8541269456,40.724365278,0,2,3,1,3
2272055,-73.9782305901,40.6695163613,1,0,1,2,2
2272084,-73.8933979299,40.8549533173,0,1,2,0,1
2272085,-73.9041075504,40.6702442496,1,2,3,2,2
2272234,-73.9777985578,40.6787112758,1,0,1,2,2
2272292,-73.8835180758,40.8428258833,0,1,2,0,1
2272527,-73.9485389036,40.8222906169,0,1,2,4,4
2272690,-73.9828075075,40.6041829759,1,0,1,2,0
2273122,-73.9830029328,40.7418828729,1,0,0,4,4
2273186,-73.8845901771,40.8727497102,0,1,2,0,1
2273612,-73.9673136807,40.6800619484,1,0,1,2,2
2273973,-73.8625097713,40.6709513816,1,2,3,1,3
2274145,-74.0334006831,40.6162729742,1,0,1,3,5
2274249,-73.969752638,40.7954931663,0,1,0,4,4
2274672,-73.8543310949,40.8405859681,0,1,2,0,1
2274686,-73.9225918235,40.8080913982,0,1,2,4,4
2274814,-73.9622251497,40.6569823033,1,0,1,2,2
2274815,-73.9609453568,40.6760114212,1,0,1,2,2
2274820,-73.8312794845,40.7554843086,0,2,3,1,3
2274904,-73.9066997545,40.7060931027,1,2,0,4,2
2274967,-73.8839477075,40.880379314,0,1,2,0,1
2275026,-73.9345329789,40.6880572132,1,0,0,2,2
2275046,-74.1202848046,40.6313579189,1,0,1,3,5
2275088,-73.9678164986,40.5794793032,1,0,1,2,0
2275148,-73.903307694,40.6649818389,1,0,3,2,2
2275223,-73.9886471692,40.7195330266,1,0,0,4,2
2275308,-73.9497893513,40.7787680305,0,1,0,4,4
2275460,-73.8562309586,40.7457907539,0,2,3,1,3
2276707,-73.8629722421,40.6809703727,1,2,3,1,3
2276991,-73.8520205098,40.6916422183,1,2,3,1,3
2277024,-73.9585311657,40.7319598686,1,0,0,4,2
2277466,-73.8599509237,40.8612166584,0,1,2,0,1
2278075,-73.90469685,40.7068901886,1,2,0,1,2
2278205,-73.8609771837,40.8216583715,0,1,2,0,1
2278341,-73.7526350715,40.7130838779,0,2,3,1,3
2278500,-73.848322588,40.681322539,1,2,3,1,3
2278679,-74.0056175138,40.5985133739,1,0,1,2,0
2278844,-74.0103291048,40.6083503975,1,0,1,3,0
2279272,-73.8977818167,40.6673897227,1,2,3,2,2
2279384,-73.9412049016,40.8216668044,0,1,2,4,4
2279785,-73.9862266969,40.7187285479,1,0,0,4,2
2279883,-73.9583087335,40.5742117129,1,0,1,2,0
2280044,-73.9008584205,40.8698883923,0,1,2,0,1
2280093,-73.8598609819,40.8541461918,0,1,2,0,1
2280415,-73.8335136672,40.7584024837,0,2,3,1,3
2280505,-73.9079396704,40.8607736268,0,1,2,0,1
2280512,-73.8472925367,40.7249245821,0,2,3,1,3
2280575,-73.9468925291,40.5808521723,1,0,1,2,0
2280679,-73.9054767275,40.757196722,0,1,0,4,4
2280812,-73.8096554623,40.7907562593,0,2,3,1,3
2280930,-73.9776852341,40.7480192258,1,0,0,4,4
2281140,-73.9874315924,40.7761076554,0,1,0,4,4
2281154,-73.916843288,40.8814534308,0,1,2,0,1
2281279,-73.9529842367,40.8000739872,0,1,0,4,4
2281479,-73.8332571766,40.7065755671,0,2,3,1,3
2281570,-73.8851866203,40.7492953679,0,2,0,1,3
2281788,-73.8383085633,40.7177100576,0,2,3,1,3
