,X,Y,KMean2,KMean3,KMean4,KMean5,KMean6
2176485,-73.821012352,40.7816838815,1,2,0,4,5
2176486,-73.9012977522,40.8126258864,1,1,2,2,2
2176490,-73.8685817703,40.8696722529,1,1,2,2,2
2176494,-73.9434882687,40.6303035441,0,0,3,1,4
2176496,-73.8711906773,40.6763741312,0,2,0,4,0
2176498,-73.7306414684,40.6703998171,0,2,0,4,5
2176503,-73.8712014133,40.6764153149,0,2,0,4,0
2176506,-73.9430780547,40.8324736889,1,1,2,2,2
2176507,-73.8404303799,40.8681107054,1,1,2,2,2
2176513,-73.7827598026,40.717132817,0,2,0,4,5
2176516,-73.9102405946,40.8381041697,1,1,2,2,2
2176517,-73.8691002242,40.7550751216,1,2,0,4,0
2176519,-73.801932363,40.5959822926,0,2,0,4,5
2176521,-73.9406048219,40.8503542196,1,1,2,2,2
2176523,-74.1653237052,40.630289151,0,0,1,3,3
2176529,-73.8768331932,40.7659473548,1,1,2,0,0
2176530,-73.9643779729,40.6953082789,0,0,3,1,4
2176531,-73.7571034829,40.6895679143,0,2,0,4,5
2176537,-73.7411530581,40.7122516697,0,2,0,4,5
2176538,-73.8455189155,40.6962970434,0,2,0,4,0
2176539,-73.9586717813,40.5866842278,0,0,3,1,4
2176540,-73.9274829939,40.7052160235,0,0,3,1,0
2176541,-73.9209215037,40.617749284,0,0,3,1,4
2176543,-73.8492434571,40.7109700285,0,2,0,4,0
2176547,-73.9589238248,40.5866513806,0,0,3,1,4
2176549,-73.7827164072,40.6872888078,0,2,0,4,5
2176553,-73.8249840659,40.7021030339,0,2,0,4,5
2176554,-73.9155065974,40.6925929017,0,0,3,1,0
2176555,-73.8765097133,40.8294298812,1,1,2,2,2
2176556,-73.7833297345,40.6916212246,0,2,0,4,5
2176561,-73.7472525501,40.7189542327,0,2,0,4,5
2176564,-73.83130166,40.69684525,0,2,0,4,5
2176565,-73.8543529144,40.6903029997,0,2,0,4,0
2176572,-73.9574776361,40.7149035571,0,0,3,0,1
2176575,-73.8696059829,40.6884713163,0,2,0,4,0
2176580,-73.9535443154,40.7013977992,0,0,3,1,4
2176586,-73.8358881997,40.8406874585,1,1,2,2,2
2176588,-73.7656040393,40.6696666511,0,2,0,4,5
2176602,-73.7547479503,40.7192174729,0,2,0,4,5
2176603,-73.7527935081,40.670364461,0,2,0,4,5
2176607,-73.7879516295,40.6749305913,0,2,0,4,5
2176613,-73.891040109,40.8775893866,1,1,2,2,2
2176616,-73.8370375689,40.8406506621,1,1,2,2,2
2176621,-73.960377374,40.7157417438,0,0,3,0,1
2176625,-74.0157832353,40.6754515435,0,0,3,1,4
2176630,-73.8888507392,40.8266538038,1,1,2,2,2
2176631,-73.9253175985,40.8384195804,1,1,2,2,2
2176632,-73.8908769518,40.8293812425,1,1,2,2,2
2176636,-74.0118890958,40.6113887345,0,0,1,1,4
2176637,-73.8650473618,40.8438899126,1,1,2,2,2
2176640,-73.8179956544,40.6858376418,0,2,0,4,5
2176648,-73.9869456987,40.7314478368,0,0,3,0,1
2176650,-73.8528180448,40.6782981431,0,2,0,4,0
2176653,-73.9105955682,40.8375033536,1,1,2,2,2
2176654,-73.9918578358,40.7196677916,0,0,3,0,1
2176657,-73.982609363,40.6459449316,0,0,3,1,4
2176658,-73.8536788177,40.6902060775,0,2,0,4,0
2176662,-74.0220044824,40.6281140055,0,0,1,1,4
2176664,-73.9269686737,40.6874378324,0,0,3,1,0
2176665,-73.8147726592,40.6843612982,0,2,0,4,5
2176667,-73.9892620491,40.6424077177,0,0,3,1,4
2176670,-73.9529820208,40.7162796789,0,0,3,0,1
2176676,-73.8048889053,40.6870869972,0,2,0,4,5
2176677,-73.8428551706,40.6972842998,0,2,0,4,5
2176678,-73.7766925396,40.6922590495,0,2,0,4,5
2176680,-73.8953844497,40.6376697909,0,0,3,1,4
2176682,-74.0173898694,40.6429997778,0,0,1,1,4
2176685,-73.8009331831,40.59536024,0,2,0,4,5
2176686,-73.7808239643,40.6805275694,0,2,0,4,5
2176688,-73.7941454645,40.6748457727,0,2,0,4,5
2176693,-73.8498786516,40.8885878247,1,1,2,2,2
2176700,-73.9285455422,40.6964636262,0,0,3,1,0
2176702,-73.9645401896,40.681864443,0,0,3,1,4
2176704,-73.8210995629,40.6779951881,0,2,0,4,5
2176708,-73.9282877838,40.681293116,0,0,3,1,4
2176709,-73.8743513046,40.6750518987,0,2,0,4,0
2176717,-73.9498370317,40.6531650659,0,0,3,1,4
2176719,-73.9161853062,40.660424628,0,0,3,1,4
2176725,-73.905132942,40.8490514697,1,1,2,2,2
2176727,-73.8610100154,40.8561045566,1,1,2,2,2
2176732,-73.9454772515,40.7093129074,0,0,3,1,1
2176733,-73.9146647561,40.6910497195,0,0,3,1,0
2176739,-73.8762994938,40.7578580176,1,2,0,0,0
2176741,-73.8960290533,40.7350192276,0,2,3,0,0
2176743,-73.843859257,40.89834818,1,1,2,2,2
2176746,-73.9257223215,40.838455523,1,1,2,2,2
2176760,-73.9460568828,40.6750008164,0,0,3,1,4
2176763,-73.9166795744,40.6715852588,0,0,3,1,0
2176765,-73.8676009035,40.6849584608,0,2,0,4,0
2176769,-73.8077497315,40.7603687811,1,2,0,4,5
2176770,-73.8625036665,40.7560994623,1,2,0,4,0
2176781,-73.8455153474,40.69628057,0,2,0,4,0
2176783,-73.8568144352,40.7480147303,1,2,0,4,0
2176790,-73.8769510003,40.7666638589,1,1,2,0,0
2176796,-73.8835245025,40.8494763182,1,1,2,2,2
2176800,-73.9394969208,40.6814916901,0,0,3,1,4
2176803,-74.0084221317,40.6227963991,0,0,1,1,4
2176805,-73.9890230729,40.671337684,0,0,3,1,4
2176807,-73.820602562,40.6871811866,0,2,0,4,5
2176809,-73.868985677,40.760095135,1,2,0,4,0
2176812,-73.862102967,40.8136588571,1,1,2,2,2
2176813,-73.9462890376,40.6195096238,0,0,3,1,4
2176815,-73.9314168629,40.6431617975,0,0,3,1,4
2176816,-73.9989139805,40.7293076626,0,0,3,0,1
2176817,-74.0067138059,40.6502086993,0,0,3,1,4
2176820,-73.8575134233,40.8143696496,1,1,2,2,2
2176824,-73.8106017584,40.6955065346,0,2,0,4,5
2176832,-73.9140631128,40.8333065795,1,1,2,2,2
2176834,-73.977365314,40.6061445622,0,0,3,1,4
2176838,-73.7837997945,40.7179170337,0,2,0,4,5
2176839,-73.9311644102,40.622413787,0,0,3,1,4
2176840,-73.8530431237,40.690682858,0,2,0,4,0
2176843,-73.8683079014,40.8399961916,1,1,2,2,2
2176849,-73.7591359105,40.6919244625,0,2,0,4,5
2176851,-73.8481189027,40.5744564886,0,2,0,4,5
2176864,-73.8550146669,40.8751755899,1,1,2,2,2
2176866,-73.9189191331,40.7420092924,0,0,3,0,0
2176867,-73.9127943743,40.6929531881,0,0,3,1,0
2176868,-73.9403626208,40.7133067461,0,0,3,0,1
2176869,-73.9207576208,40.6253275433,0,0,3,1,4
2176874,-73.8515392956,40.7118019316,0,2,0,4,0
2176886,-73.7974469849,40.5955627532,0,2,0,4,5
2176887,-74.0877294586,40.6333828299,0,0,1,3,3
2176890,-74.1299949285,40.5577454939,0,0,1,3,3
2176894,-73.7586760505,40.6944404616,0,2,0,4,5
2176897,-73.8507005034,40.8334505582,1,1,2,2,2
2176900,-73.9254737036,40.6151859432,0,0,3,1,4
2176901,-73.9292770871,40.6595633268,0,0,3,1,4
2176904,-73.9470155984,40.684380154,0,0,3,1,4
2176906,-73.7141472949,40.7574764524,1,2,0,4,5
2176907,-73.9171152354,40.660411578,0,0,3,1,4
2176909,-73.8177791786,40.6858867052,0,2,0,4,5
2176910,-73.8445955649,40.6855307974,0,2,0,4,5
2176916,-73.8648179759,40.7486776526,0,2,0,4,0
2176919,-73.9475412385,40.6716199388,0,0,3,1,4
2176920,-73.877703217,40.7423516771,0,2,0,4,0
2176927,-73.8474797615,40.9032220876,1,1,2,2,2
2176928,-73.961273243,40.6514924231,0,0,3,1,4
2176929,-73.8432345049,40.8749076768,1,1,2,2,2
2176933,-73.7571832852,40.7122124891,0,2,0,4,5
2176934,-73.9178455888,40.8253743649,1,1,2,2,2
2176938,-73.7731454039,40.7099202295,0,2,0,4,5
2176939,-73.9427202356,40.8115669968,1,1,2,2,2
2176943,-73.9003058716,40.8598093826,1,1,2,2,2
2176946,-73.7637355167,40.704612122,0,2,0,4,5
2176949,-74.0154262695,40.6751990726,0,0,3,1,4
2176950,-73.8888592093,40.6312106682,0,0,3,1,4
2176958,-73.9516016962,40.6449616639,0,0,3,1,4
2176961,-73.7357723289,40.6937725806,0,2,0,4,5
2176966,-73.9433863066,40.6952888881,0,0,3,1,4
2176968,-73.888657264,40.6313257541,0,0,3,1,4
2176971,-73.9182423736,40.7406391826,0,0,3,0,0
2176977,-73.8760673274,40.7565375445,1,2,0,4,0
2176981,-73.8677498437,40.8752896958,1,1,2,2,2
2176986,-73.8303284256,40.700914316,0,2,0,4,5
2176990,-73.8873711838,40.6398059012,0,2,3,1,0
2176991,-73.7469157974,40.7050347466,0,2,0,4,5
2176992,-73.9292098663,40.6312041649,0,0,3,1,4
2176994,-73.7731232434,40.757761406,1,2,0,4,5
2177001,-73.8862440567,40.8676764083,1,1,2,2,2
2177004,-73.8932331547,40.8652732418,1,1,2,2,2
2177012,-73.8219468636,40.5834465806,0,2,0,4,5
2177013,-73.7639832801,40.7049227898,0,2,0,4,5
2177015,-73.7306852141,40.6702791488,0,2,0,4,5
2177018,-74.1391807615,40.6294152434,0,0,1,3,3
2177021,-73.9141707169,40.6714571547,0,0,3,1,0
2177023,-73.8989379282,40.817926645,1,1,2,2,2
2177029,-73.8813162585,40.7541222041,1,2,0,0,0
2177030,-73.7992595567,40.7759691688,1,2,0,4,5
2177034,-73.9114613986,40.6431152275,0,0,3,1,4
2177035,-73.756166681,40.6587996298,0,2,0,4,5
2177041,-73.7710260679,40.7693126611,1,2,0,4,5
2177044,-73.8646713404,40.8439580899,1,1,2,2,2
2177049,-74.139101681,40.6295004277,0,0,1,3,3
2177050,-73.9543770473,40.6755972879,0,0,3,1,4
2177051,-73.8434144807,40.8752564975,1,1,2,2,2
2177053,-74.0141639218,40.6046664732,0,0,1,1,4
2177055,-73.9207398011,40.6251655883,0,0,3,1,4
2177056,-73.913666634,40.7016245698,0,0,3,1,0
2177057,-73.8652841246,40.7555318398,1,2,0,4,0
2177058,-73.8516348089,40.8163603939,1,1,2,2,2
2177067,-73.8355347595,40.6839646606,0,2,0,4,5
2177068,-73.7465908388,40.705127354,0,2,0,4,5
2177072,-73.9172838264,40.82965572,1,1,2,2,2
2177089,-73.9140290561,40.6806767509,0,0,3,1,0
2177091,-74.0061949204,40.6508125806,0,0,3,1,4
2177092,-73.8881372849,40.6449284224,0,2,3,1,0
2177100,-73.7700983729,40.6709685144,0,2,0,4,5
2177101,-73.8767735482,40.6830665204,0,2,0,4,0
2177106,-73.8352461322,40.6825781354,0,2,0,4,5
2177108,-73.9255810039,40.6966346679,0,0,3,1,0
2177109,-74.0053224563,40.6464731218,0,0,3,1,4
2177111,-73.915966045,40.7028641614,0,0,3,1,0
2177112,-73.9255463527,40.8374590796,1,1,2,2,2
2177113,-73.8806180274,40.8416262246,1,1,2,2,2
2177114,-73.8896230334,40.7400992961,0,2,3,0,0
2177116,-73.8333738786,40.8546846204,1,1,2,2,2
2177117,-73.9179568272,40.7410150106,0,0,3,0,0
2177120,-73.7295130015,40.7282132057,0,2,0,4,5
2177121,-73.9149887225,40.7791730464,1,1,2,0,1
2177122,-73.7887821196,40.6790685057,0,2,0,4,5
2177125,-73.9445248884,40.6401194106,0,0,3,1,4
2177129,-73.9801316964,40.7254083994,0,0,3,0,1
2177133,-73.8670617637,40.6931454979,0,2,0,4,0
2177135,-73.8580863503,40.7591572441,1,2,0,4,0
2177136,-73.8896232302,40.6811664557,0,2,3,1,0
2177137,-73.9049164696,40.6186649001,0,0,3,1,4
2177139,-73.910398974,40.8197915516,1,1,2,2,2
2177140,-73.9371883274,40.8510879908,1,1,2,2,2
2177141,-73.9252686438,40.8401761633,1,1,2,2,2
2177142,-73.7475529075,40.6939444981,0,2,0,4,5
2177148,-73.9813459264,40.7827079205,1,1,2,0,1
2177150,-73.9840943554,40.7201088871,0,0,3,0,1
2177152,-73.8563004894,40.8892355106,1,1,2,2,2
2177167,-73.7786508532,40.756276269,1,2,0,4,5
2177175,-73.8808712886,40.6840507202,0,2,0,4,0
2177185,-73.9711622624,40.6845891073,0,0,3,1,4
2177186,-74.0022883594,40.6493772032,0,0,3,1,4
2177187,-73.8490219728,40.8724534005,1,1,2,2,2
2177189,-73.9239679787,40.7006931253,0,0,3,1,0
2177190,-73.7495789993,40.6633692767,0,2,0,4,5
2177191,-73.7387357902,40.6810874702,0,2,0,4,5
2177195,-73.8400507671,40.6967397165,0,2,0,4,5
2177197,-73.8713611584,40.8365742359,1,1,2,2,2
2177199,-73.9172505991,40.8360344102,1,1,2,2,2
2177201,-73.9558869176,40.7093283463,0,0,3,1,1
2177202,-73.7467101926,40.7116848837,0,2,0,4,5
2177204,-73.7772466889,40.594389022,0,2,0,4,5
2177206,-73.7404640451,40.7224551812,0,2,0,4,5
2177213,-73.9426931921,40.6499805249,0,0,3,1,4
2177214,-73.7446387036,40.7091249224,0,2,0,4,5
2177215,-73.8047976267,40.6689987379,0,2,0,4,5
2177216,-73.9101061978,40.8760523165,1,1,2,2,2
2177220,-74.1179182608,40.6316183806,0,0,1,3,3
2177221,-73.8765399329,40.7332982336,0,2,0,4,0
2177224,-73.9405527868,40.8195996971,1,1,2,2,2
2177227,-73.8281825152,40.7051271002,0,2,0,4,5
2177228,-73.8523741737,40.8902131543,1,1,2,2,2
2177229,-74.0104900872,40.601444476,0,0,1,1,4
2177230,-73.9166416815,40.8374667111,1,1,2,2,2
2177234,-73.933378629,40.6524595354,0,0,3,1,4
2177235,-73.9732098465,40.6945778205,0,0,3,1,4
2177239,-73.7626905186,40.6749636043,0,2,0,4,5
2177243,-73.8983489983,40.6310931894,0,0,3,1,4
2177247,-74.0809271911,40.6392589208,0,0,1,3,3
2177253,-73.7811535337,40.7097408538,0,2,0,4,5
2177256,-73.8920539159,40.8478323014,1,1,2,2,2
2177260,-73.9180460488,40.6743474857,0,0,3,1,0
2177269,-74.0231451646,40.6242738201,0,0,1,3,4
2177272,-73.8879001676,40.7431662661,0,2,0,0,0
2177275,-73.7470537462,40.7228596041,0,2,0,4,5
2177278,-73.9977154016,40.6447824352,0,0,3,1,4
2177283,-73.8640814418,40.8726395469,1,1,2,2,2
2177284,-73.8210865365,40.6761314623,0,2,0,4,5
2177287,-73.9935745351,40.6872110531,0,0,3,1,4
2177290,-73.9188980649,40.6348040067,0,0,3,1,4
2177291,-73.8180689057,40.8241841846,1,1,2,2,2
2177300,-73.9181809961,40.8728991817,1,1,2,2,2
2177301,-73.9152618428,40.780191545,1,1,2,0,1
2177306,-73.9615409988,40.7121492455,0,0,3,0,1
2177310,-73.9180800481,40.8462453217,1,1,2,2,2
2177311,-73.9190450951,40.8670288873,1,1,2,2,2
2177312,-73.8738154057,40.682006576,0,2,0,4,0
2177313,-73.9068879457,40.7443689149,0,2,3,0,0
2177315,-73.9044256294,40.8432293611,1,1,2,2,2
2177316,-73.8577519695,40.8836161837,1,1,2,2,2
2177317,-73.9481864728,40.6902407737,0,0,3,1,4
2177318,-74.0096189724,40.6789188737,0,0,3,1,4
2177325,-73.9099953065,40.8564633227,1,1,2,2,2
2177344,-73.8819810916,40.7313139897,0,2,0,4,0
2177348,-73.7999418959,40.6726327239,0,2,0,4,5
2177349,-73.9021453673,40.872502441,1,1,2,2,2
2177350,-73.8620556545,40.6918193709,0,2,0,4,0
2177355,-74.0057876704,40.6505655714,0,0,3,1,4
2177361,-73.9091323776,40.694298037,0,0,3,1,0
2177364,-73.8611858502,40.8913658774,1,1,2,2,2
2177365,-73.9586590056,40.7120082637,0,0,3,0,1
2177367,-73.9190950992,40.8526741385,1,1,2,2,2
2177368,-73.7467984564,40.7226339719,0,2,0,4,5
2177369,-73.7470680102,40.7229035518,0,2,0,4,5
2177370,-73.8983026974,40.6496561475,0,0,3,1,0
2177372,-73.9193597345,40.7029708901,0,0,3,1,0
2177376,-73.9110127987,40.8606003771,1,1,2,2,2
2177378,-73.9435061517,40.6900409478,0,0,3,1,4
2177381,-73.8585842372,40.7354706441,0,2,0,4,0
2177382,-73.9242491456,40.7039897752,0,0,3,1,0
2177387,-73.8970643231,40.6674933846,0,0,3,1,0
2177390,-73.9332214951,40.6510239227,0,0,3,1,4
2177391,-73.8862597931,40.7612388307,1,1,2,0,0
2177395,-73.8306857362,40.7647112829,1,2,0,4,5
2177396,-73.8827068765,40.679757033,0,2,3,1,0
2177397,-73.9265501227,40.7564353228,0,1,3,0,1
2177400,-73.844821965,40.8160055909,1,1,2,2,2
2177402,-73.9148754111,40.8480380396,1,1,2,2,2
2177405,-73.8521633143,40.7329483821,0,2,0,4,0
2177407,-73.9882217087,40.5957763438,0,0,1,1,4
2177425,-73.7812179096,40.7099084072,0,2,0,4,5
2177428,-73.980168705,40.7222821267,0,0,3,0,1
2177430,-73.9158216352,40.702979336,0,0,3,1,0
2177434,-73.9251450342,40.8408265793,1,1,2,2,2
2177437,-73.9131605326,40.6997659815,0,0,3,1,0
2177438,-73.8699702782,40.6828696441,0,2,0,4,0
2177446,-73.8961570119,40.6945889856,0,2,3,1,0
2177447,-73.8828505798,40.8524454078,1,1,2,2,2
2177451,-73.9883563842,40.7113865475,0,0,3,0,1
2177453,-73.9185751567,40.6838914429,0,0,3,1,0
2177460,-74.1148580063,40.6181802282,0,0,1,3,3
2177464,-73.9242816461,40.7039541147,0,0,3,1,0
2177465,-73.8513626584,40.6777829987,0,2,0,4,0
2177470,-73.8069212728,40.6800583023,0,2,0,4,5
2177472,-73.7947983157,40.6923147157,0,2,0,4,5
2177475,-73.8350575666,40.6830142848,0,2,0,4,5
2177476,-73.9256588559,40.6720937055,0,0,3,1,4
2177478,-73.8401047163,40.6968001764,0,2,0,4,5
2177482,-73.9807127688,40.7122089492,0,0,3,0,1
2177486,-73.915727728,40.7030863132,0,0,3,1,0
2177487,-73.8584134676,40.8735714181,1,1,2,2,2
2177491,-73.9148302223,40.8466327164,1,1,2,2,2
2177513,-73.7847202417,40.7300314106,0,2,0,4,5
2177515,-74.211832723,40.5366642738,0,0,1,3,3
2177521,-74.0150443193,40.6440842986,0,0,1,1,4
2177526,-73.8990558342,40.6306299425,0,0,3,1,4
2177528,-73.9138779054,40.8535514117,1,1,2,2,2
2177532,-73.8983794375,40.6300309823,0,0,3,1,4
2177536,-73.8814840355,40.8302310682,1,1,2,2,2
2177539,-73.8522141698,40.6791070784,0,2,0,4,0
2177540,-73.9209273095,40.6979874803,0,0,3,1,0
2177545,-73.9250566665,40.6561982973,0,0,3,1,4
2177554,-73.8786273071,40.710518936,0,2,0,4,0
2177555,-73.9356161082,40.6978237142,0,0,3,1,0
2177556,-73.8995047312,40.8780115164,1,1,2,2,2
2177557,-73.9943414761,40.6150260618,0,0,1,1,4
2177562,-73.9579955959,40.6943646709,0,0,3,1,4
2177564,-73.8327735474,40.6836971824,0,2,0,4,5
2177567,-73.8851406401,40.6817659189,0,2,3,1,0
2177571,-73.9401652082,40.8488334259,1,1,2,2,2
2177582,-73.8963373829,40.6736739724,0,0,3,1,0
2177583,-73.8191126642,40.6821284636,0,2,0,4,5
2177584,-73.926091316,40.6299231305,0,0,3,1,4
2177588,-73.7812216517,40.7098672427,0,2,0,4,5
2177589,-73.9078180394,40.8468057319,1,1,2,2,2
2177591,-73.9694597568,40.5915431536,0,0,3,1,4
2177610,-74.0013586077,40.6497148263,0,0,3,1,4
2177611,-73.9176908903,40.6787772999,0,0,3,1,0
2177612,-73.9593183401,40.6718909494,0,0,3,1,4
2177616,-73.927023425,40.6703571353,0,0,3,1,4
2177617,-73.8770977313,40.7673584356,1,1,2,0,0
2177620,-73.9528963436,40.7099035617,0,0,3,1,1
2177626,-73.9036916603,40.8509139307,1,1,2,2,2
2177628,-73.8771084501,40.7674188314,1,1,2,0,0
2177630,-73.8503722675,40.7319469768,0,2,0,4,0
2177631,-73.7404030464,40.7223699558,0,2,0,4,5
2177633,-73.8791499623,40.8718685833,1,1,2,2,2
2177635,-73.9365713434,40.8385415961,1,1,2,2,2
2177647,-73.8576032872,40.7419772511,0,2,0,4,0
2177651,-73.9292109536,40.6879195686,0,0,3,1,0
2177657,-73.9276261989,40.859011834,1,1,2,2,2
2177658,-73.8186091199,40.6856547104,0,2,0,4,5
2177666,-74.0243433769,40.620507719,0,0,1,3,4
2177668,-73.8120423173,40.7422412784,0,2,0,4,5
2177673,-73.8433507333,40.8363172715,1,1,2,2,2
2177687,-73.8686446749,40.7499693685,1,2,0,4,0
2177702,-73.8579085859,40.7341935004,0,2,0,4,0
2177703,-73.9554424892,40.7266723148,0,0,3,0,1
2177704,-73.8983542523,40.6300090017,0,0,3,1,4
2177715,-73.8216494225,40.690781215,0,2,0,4,5
2177718,-73.9870610099,40.7136371139,0,0,3,0,1
2177726,-73.8360367093,40.6821840167,0,2,0,4,5
2177738,-73.8455246301,40.8588130982,1,1,2,2,2
2177740,-73.9496898614,40.8244265146,1,1,2,2,2
2177748,-73.9591486198,40.8018439407,1,1,2,0,1
2177749,-73.9449950753,40.8084473544,1,1,2,0,2
2177751,-73.9291516873,40.8522937496,1,1,2,2,2
2177752,-73.8822207634,40.8304733579,1,1,2,2,2
2177754,-73.9978739511,40.6448785057,0,0,3,1,4
2177755,-73.7683587467,40.7037404462,0,2,0,4,5
2177756,-73.9964025431,40.7338062646,0,0,3,0,1
2177758,-73.8912341192,40.8474115911,1,1,2,2,2
2177763,-73.7684812772,40.7037681404,0,2,0,4,5
2177769,-73.8068079463,40.691797527,0,2,0,4,5
2177777,-73.9458006507,40.8261594128,1,1,2,2,2
2177779,-73.934936252,40.7958136285,1,1,2,0,1
2177812,-74.1360458831,40.5708092697,0,0,1,3,3
2177816,-73.928800848,40.8592458644,1,1,2,2,2
2177817,-73.9515148824,40.6553341632,0,0,3,1,4
2177818,-73.9266062665,40.653064755,0,0,3,1,4
2177823,-73.9185632555,40.8146841925,1,1,2,2,2
2177824,-73.801227489,40.7142237926,0,2,0,4,5
2177828,-73.8678439488,40.6860374366,0,2,0,4,0
2177829,-74.0068028828,40.6402341476,0,0,1,1,4
2177862,-73.8353680621,40.6828445533,0,2,0,4,5
2177865,-73.7545110902,40.7188821061,0,2,0,4,5
2177872,-73.950833681,40.6553860249,0,0,3,1,4
2177888,-74.0848516607,40.6340766765,0,0,1,3,3
2177893,-73.7997594278,40.7141965455,0,2,0,4,5
2177897,-73.995723778,40.7401658335,0,0,3,0,1
2177937,-73.9747126254,40.6686620162,0,0,3,1,4
2177941,-73.7820010424,40.6744885392,0,2,0,4,5
2177947,-74.0079281437,40.6491189431,0,0,1,1,4
2177951,-73.7523764353,40.7021124578,0,2,0,4,5
2177955,-73.9291209789,40.8607583914,1,1,2,2,2
2177960,-74.0107843897,40.6399044688,0,0,1,1,4
2177961,-73.890739535,40.8646533502,1,1,2,2,2
2178004,-73.9980067602,40.6622667006,0,0,3,1,4
2178005,-73.9304065491,40.813758744,1,1,2,2,2
2178016,-73.8095846399,40.7081911932,0,2,0,4,5
2178017,-73.8495297821,40.8733460903,1,1,2,2,2
2178030,-74.0045218887,40.6379505978,0,0,1,1,4
2178033,-73.7603447968,40.6736247764,0,2,0,4,5
2178036,-73.8368813993,40.6817735006,0,2,0,4,5
2178038,-73.9463170715,40.8130700907,1,1,2,0,2
2178039,-73.9527486792,40.7757390923,1,1,2,0,1
2178042,-73.8540652769,40.7442893949,0,2,0,4,0
2178076,-73.9498406047,40.6532062392,0,0,3,1,4
2178077,-73.861430298,40.7602180427,1,2,0,4,0
2178081,-73.9860614145,40.7328173657,0,0,3,0,1
2178089,-73.9589829975,40.6837509998,0,0,3,1,4
2178093,-73.935417416,40.6535037157,0,0,3,1,4
2178097,-73.8545643366,40.6925649601,0,2,0,4,0
2178100,-73.9343876158,40.6525616724,0,0,3,1,4
2178101,-74.0024190333,40.6753071275,0,0,3,1,4
2178103,-73.8413890937,40.6874779578,0,2,0,4,5
2178155,-74.1552918945,40.5830157271,0,0,1,3,3
2178166,-73.9844534479,40.7272315826,0,0,3,0,1
2178167,-74.0110654678,40.6400746189,0,0,1,1,4
2178177,-73.8181956638,40.6719905455,0,2,0,4,5
2178178,-73.9324674012,40.6981951982,0,0,3,1,0
2178180,-73.8614113422,40.8699493126,1,1,2,2,2
2178229,-73.9432504221,40.8168014425,1,1,2,2,2
2178239,-73.8220983499,40.6847049752,0,2,0,4,5
2178243,-74.1568028777,40.6162916523,0,0,1,3,3
2178256,-73.8660208774,40.6709774823,0,2,0,4,0
2178258,-73.9053721911,40.6630869126,0,0,3,1,0
2178295,-73.9568470154,40.680470215,0,0,3,1,4
2178296,-73.9194449789,40.8085229088,1,1,2,2,2
2178317,-73.8560783841,40.7395709502,0,2,0,4,0
2178318,-73.9010158965,40.8612564512,1,1,2,2,2
2178328,-73.8747852315,40.8318049458,1,1,2,2,2
2178363,-73.8024018257,40.685567636,0,2,0,4,5
2178436,-73.832120215,40.8501156087,1,1,2,2,2
2178439,-74.0732948945,40.6385476494,0,0,1,3,3
2178442,-74.1588294375,40.5794014703,0,0,1,3,3
2178449,-73.9800417514,40.7245712329,0,0,3,0,1
2178489,-73.8731124883,40.7558261826,1,2,0,4,0
2178494,-73.8531342015,40.8294134601,1,1,2,2,2
2178525,-73.9799984572,40.7245739701,0,0,3,0,1
2178526,-73.9279341016,40.8517660122,1,1,2,2,2
2178534,-73.9810501107,40.7436584218,0,0,3,0,1
2178538,-73.9196589806,40.8347323747,1,1,2,2,2
2178540,-73.9800597821,40.7245986836,0,0,3,0,1
2178541,-73.8661768025,40.821439456,1,1,2,2,2
2178547,-73.8288364412,40.7707167988,1,2,0,4,5
2178557,-73.8483210494,40.8278317617,1,1,2,2,2
2178568,-73.8889933262,40.6437160561,0,2,3,1,0
2178571,-73.8629194856,40.7522380955,1,2,0,4,0
2178572,-73.7717612907,40.6696049222,0,2,0,4,5
2178586,-73.9749685873,40.7934660619,1,1,2,0,1
2178588,-73.852775109,40.81696295,1,1,2,2,2
2178600,-73.8564576543,40.9001979805,1,1,2,2,2
2178635,-73.8513473361,40.7412666891,0,2,0,4,0
2178640,-73.9496684195,40.6855808103,0,0,3,1,4
2178643,-73.9833808869,40.6589333549,0,0,3,1,4
2178644,-73.8504506741,40.8191969078,1,1,2,2,2
2178682,-73.9763028606,40.6062733534,0,0,3,1,4
2178697,-73.9194591142,40.8207232063,1,1,2,2,2
2178701,-73.9180800342,40.6995088352,0,0,3,1,0
2178725,-73.9075381288,40.863559176,1,1,2,2,2
2178726,-73.9014271528,40.8569695796,1,1,2,2,2
2178739,-73.8225849239,40.7593111516,1,2,0,4,5
2178750,-73.8668306997,40.8395251497,1,1,2,2,2
2178753,-73.9886553598,40.7138019677,0,0,3,0,1
2178765,-73.9799371332,40.7245465119,0,0,3,0,1
2178798,-74.0099595677,40.6419933251,0,0,1,1,4
2178810,-73.8948474605,40.8686891283,1,1,2,2,2
2178813,-73.8990161326,40.6616295194,0,0,3,1,0
2178814,-73.9595365436,40.6865728211,0,0,3,1,4
2178883,-74.0637151153,40.613125614,0,0,1,3,3
2178884,-74.1357126044,40.5715342933,0,0,1,3,3
2178891,-73.8303535003,40.6910606183,0,2,0,4,5
2178922,-73.8569172376,40.8866699925,1,1,2,2,2
2178942,-73.9913675232,40.7172770702,0,0,3,0,1
2178951,-73.8138549327,40.7522076828,1,2,0,4,5
2178953,-73.9366214907,40.6796813363,0,0,3,1,4
2178957,-73.97209436,40.6715571502,0,0,3,1,4
