,X,Y,Z3,Z15,Z30
1785,-74.0006958083,40.8194231013,2,2,2
1786,-73.9906958083,40.8194231013,2,2,2
1787,-73.9806958083,40.8194231013,1,2,2
1788,-73.9706958083,40.8194231013,2,1,1
1789,-73.9606958083,40.8194231013,0,0,1
1790,-73.9506958083,40.8194231013,0,0,0
1791,-73.9406958083,40.8194231013,2,0,0
1792,-73.9306958083,40.8194231013,0,0,1
1793,-73.9206958083,40.8194231013,1,1,1
1794,-73.9106958083,40.8194231013,0,0,0
1795,-73.9006958083,40.8194231013,2,0,2
1796,-73.8906958083,40.8194231013,0,0,0
1797,-73.8806958083,40.8194231013,0,0,1
1798,-73.8706958083,40.8194231013,0,0,0
1799,-73.8606958083,40.8194231013,0,2,2
1800,-73.8506958083,40.8194231013,1,1,1
1801,-73.8406958083,40.8194231013,1,1,1
1802,-73.8306958083,40.8194231013,2,2,2
1803,-73.8206958083,40.8194231013,0,0,2
1804,-73.8106958083,40.8194231013,2,2,2
1805,-73.8006958083,40.8194231013,2,2,2
1806,-73.7906958083,40.8194231013,2,2,2
1807,-73.7806958083,40.8194231013,2,2,2
1808,-73.7706958083,40.8194231013,2,2,2
1809,-73.7606958083,40.8194231013,2,2,2
1810,-73.7506958083,40.8194231013,2,2,2
1811,-73.7406958083,40.8194231013,0,2,2
1812,-73.7306958083,40.8194231013,0,2,2
1813,-73.7206958083,40.8194231013,0,2,2
1814,-73.7106958083,40.8194231013,2,2,2
1815,-74.2506958083,40.8294231013,1,1,1
1816,-74.2406958083,40.8294231013,1,1,1
1817,-74.2306958083,40.8294231013,1,1,1
1818,-74.2206958083,40.8294231013,1,1,1
1819,-74.2106958083,40.8294231013,1,1,1
1820,-74.2006958083,40.8294231013,1,1,1
1821,-74.1906958083,40.8294231013,1,1,1
1822,-74.1806958083,40.8294231013,1,1,1
1823,-74.1706958083,40.8294231013,1,0,1
1824,-74.1606958083,40.8294231013,1,0,1
1825,-74.1506958083,40.8294231013,1,0,1
1826,-74.1406958083,40.8294231013,1,0,1
1827,-74.1306958083,40.8294231013,1,0,0
1828,-74.1206958083,40.8294231013,1,0,0
1829,-74.1106958083,40.8294231013,2,0,0
1830,-74.1006958083,40.8294231013,2,0,0
1831,-74.0906958083,40.8294231013,2,0,0
1832,-74.0806958083,40.8294231013,2,2,2
1833,-74.0706958083,40.8294231013,2,2,2
1834,-74.0606958083,40.8294231013,2,2,2
1835,-74.0506958083,40.8294231013,2,2,2
1836,-74.0406958083,40.8294231013,0,2,2
1837,-74.0306958083,40.8294231013,2,0,2
1838,-74.0206958083,40.8294231013,2,2,0
1839,-74.0106958083,40.8294231013,2,2,2
1840,-74.0006958083,40.8294231013,2,2,2
1841,-73.9906958083,40.8294231013,1,2,2
1842,-73.9806958083,40.8294231013,2,2,0
1843,-73.9706958083,40.8294231013,2,0,0
1844,-73.9606958083,40.8294231013,1,2,2
1845,-73.9506958083,40.8294231013,0,0,0
1846,-73.9406958083,40.8294231013,1,0,0
1847,-73.9306958083,40.8294231013,1,1,0
1848,-73.9206958083,40.8294231013,1,0,0
1849,-73.9106958083,40.8294231013,0,1,1
1850,-73.9006958083,40.8294231013,1,0,0
1851,-73.8906958083,40.8294231013,1,1,1
1852,-73.8806958083,40.8294231013,2,2,1
1853,-73.8706958083,40.8294231013,1,1,1
1854,-73.8606958083,40.8294231013,2,0,2
1855,-73.8506958083,40.8294231013,1,1,1
1856,-73.8406958083,40.8294231013,1,1,1
1857,-73.8306958083,40.8294231013,1,1,1
1858,-73.8206958083,40.8294231013,0,0,0
1859,-73.8106958083,40.8294231013,2,2,2
1860,-73.8006958083,40.8294231013,2,2,2
1861,-73.7906958083,40.8294231013,2,2,2
1862,-73.7806958083,40.8294231013,2,2,2
1863,-73.7706958083,40.8294231013,2,2,2
1864,-73.7606958083,40.8294231013,0,2,2
1865,-73.7506958083,40.8294231013,0,1,2
1866,-73.7406958083,40.8294231013,0,1,2
1867,-73.7306958083,40.8294231013,0,2,2
1868,-73.7206958083,40.8294231013,0,2,2
1869,-73.7106958083,40.8294231013,2,2,2
1870,-74.2506958083,40.8394231013,1,1,1
1871,-74.2406958083,40.8394231013,1,1,1
1872,-74.2306958083,40.8394231013,1,1,1
1873,-74.2206958083,40.8394231013,1,1,1
1874,-74.2106958083,40.8394231013,1,1,1
1875,-74.2006958083,40.8394231013,1,1,1
1876,-74.1906958083,40.8394231013,1,1,1
1877,-74.1806958083,40.8394231013,1,0,0
1878,-74.1706958083,40.8394231013,1,0,1
1879,-74.1606958083,40.8394231013,1,0,1
1880,-74.1506958083,40.8394231013,1,0,0
1881,-74.1406958083,40.8394231013,1,0,0
1882,-74.1306958083,40.8394231013,2,0,0
1883,-74.1206958083,40.8394231013,2,0,0
1884,-74.1106958083,40.8394231013,2,0,0
1885,-74.1006958083,40.8394231013,2,2,0
1886,-74.0906958083,40.8394231013,2,2,2
1887,-74.0806958083,40.8394231013,2,2,2
1888,-74.0706958083,40.8394231013,2,2,2
1889,-74.0606958083,40.8394231013,2,2,2
1890,-74.0506958083,40.8394231013,0,2,2
1891,-74.0406958083,40.8394231013,2,0,2
1892,-74.0306958083,40.8394231013,2,2,2
1893,-74.0206958083,40.8394231013,2,2,2
1894,-74.0106958083,40.8394231013,1,2,2
1895,-74.0006958083,40.8394231013,1,2,2
1896,-73.9906958083,40.8394231013,2,0,0
1897,-73.9806958083,40.8394231013,2,0,0
1898,-73.9706958083,40.8394231013,1,2,2
1899,-73.9606958083,40.8394231013,0,0,2
1900,-73.9506958083,40.8394231013,2,2,2
1901,-73.9406958083,40.8394231013,1,1,1
1902,-73.9306958083,40.8394231013,1,1,1
1903,-73.9206958083,40.8394231013,0,1,1
1904,-73.9106958083,40.8394231013,1,0,1
1905,-73.9006958083,40.8394231013,2,0,0
1906,-73.8906958083,40.8394231013,1,1,1
1907,-73.8806958083,40.8394231013,1,0,0
1908,-73.8706958083,40.8394231013,0,1,1
1909,-73.8606958083,40.8394231013,0,0,0
1910,-73.8506958083,40.8394231013,1,2,2
1911,-73.8406958083,40.8394231013,0,0,1
1912,-73.8306958083,40.8394231013,2,2,2
1913,-73.8206958083,40.8394231013,2,2,2
1914,-73.8106958083,40.8394231013,2,2,2
1915,-73.8006958083,40.8394231013,2,2,2
1916,-73.7906958083,40.8394231013,2,2,2
1917,-73.7806958083,40.8394231013,2,2,2
1918,-73.7706958083,40.8394231013,0,2,2
1919,-73.7606958083,40.8394231013,0,2,2
1920,-73.7506958083,40.8394231013,0,2,2
1921,-73.7406958083,40.8394231013,0,1,2
1922,-73.7306958083,40.8394231013,0,1,2
1923,-73.7206958083,40.8394231013,0,1,2
1924,-73.7106958083,40.8394231013,2,2,2
1925,-74.2506958083,40.8494231013,1,1,1
1926,-74.2406958083,40.8494231013,1,1,1
1927,-74.2306958083,40.8494231013,1,1,1
1928,-74.2206958083,40.8494231013,1,1,1
1929,-74.2106958083,40.8494231013,1,1,1
1930,-74.2006958083,40.8494231013,1,1,1
1931,-74.1906958083,40.8494231013,1,0,1
1932,-74.1806958083,40.8494231013,1,0,0
1933,-74.1706958083,40.8494231013,1,0,0
1934,-74.1606958083,40.8494231013,1,0,0
1935,-74.1506958083,40.8494231013,1,0,0
1936,-74.1406958083,40.8494231013,2,0,0
1937,-74.1306958083,40.8494231013,2,0,0
1938,-74.1206958083,40.8494231013,2,0,0
1939,-74.1106958083,40.8494231013,2,2,2
1940,-74.1006958083,40.8494231013,2,2,2
1941,-74.0906958083,40.8494231013,2,2,2
1942,-74.0806958083,40.8494231013,2,2,2
1943,-74.0706958083,40.8494231013,2,2,2
1944,-74.0606958083,40.8494231013,2,0,2
1945,-74.0506958083,40.8494231013,2,0,2
1946,-74.0406958083,40.8494231013,2,2,2
1947,-74.0306958083,40.8494231013,2,2,2
1948,-74.0206958083,40.8494231013,1,2,2
1949,-74.0106958083,40.8494231013,0,2,0
1950,-74.0006958083,40.8494231013,2,0,0
1951,-73.9906958083,40.8494231013,2,2,0
1952,-73.9806958083,40.8494231013,0,2,2
1953,-73.9706958083,40.8494231013,0,2,2
1954,-73.9606958083,40.8494231013,1,2,2
1955,-73.9506958083,40.8494231013,0,0,1
1956,-73.9406958083,40.8494231013,1,0,1
1957,-73.9306958083,40.8494231013,0,1,1
1958,-73.9206958083,40.8494231013,1,1,1
1959,-73.9106958083,40.8494231013,2,1,1
1960,-73.9006958083,40.8494231013,0,1,1
1961,-73.8906958083,40.8494231013,0,1,2
1962,-73.8806958083,40.8494231013,0,1,0
1963,-73.8706958083,40.8494231013,0,0,0
1964,-73.8606958083,40.8494231013,2,1,1
1965,-73.8506958083,40.8494231013,2,2,2
1966,-73.8406958083,40.8494231013,1,0,0
1967,-73.8306958083,40.8494231013,0,2,2
1968,-73.8206958083,40.8494231013,1,1,0
1969,-73.8106958083,40.8494231013,1,1,2
1970,-73.8006958083,40.8494231013,2,1,1
1971,-73.7906958083,40.8494231013,1,1,1
1972,-73.7806958083,40.8494231013,1,1,2
1973,-73.7706958083,40.8494231013,0,1,2
1974,-73.7606958083,40.8494231013,0,2,2
1975,-73.7506958083,40.8494231013,0,2,2
1976,-73.7406958083,40.8494231013,0,1,2
1977,-73.7306958083,40.8494231013,0,1,2
1978,-73.7206958083,40.8494231013,0,1,2
1979,-73.7106958083,40.8494231013,0,1,2
1980,-74.2506958083,40.8594231013,1,1,1
1981,-74.2406958083,40.8594231013,1,1,1
1982,-74.2306958083,40.8594231013,1,1,1
1983,-74.2206958083,40.8594231013,1,1,1
1984,-74.2106958083,40.8594231013,1,1,1
1985,-74.2006958083,40.8594231013,1,1,1
1986,-74.1906958083,40.8594231013,1,0,0
1987,-74.1806958083,40.8594231013,1,0,0
1988,-74.1706958083,40.8594231013,1,0,0
1989,-74.1606958083,40.8594231013,2,0,0
1990,-74.1506958083,40.8594231013,2,0,0
1991,-74.1406958083,40.8594231013,2,0,0
1992,-74.1306958083,40.8594231013,2,2,0
1993,-74.1206958083,40.8594231013,2,2,2
1994,-74.1106958083,40.8594231013,2,2,2
1995,-74.1006958083,40.8594231013,2,2,2
1996,-74.0906958083,40.8594231013,2,2,2
1997,-74.0806958083,40.8594231013,0,2,2
1998,-74.0706958083,40.8594231013,2,0,2
1999,-74.0606958083,40.8594231013,2,2,2
2000,-74.0506958083,40.8594231013,2,2,2
2001,-74.0406958083,40.8594231013,1,2,2
2002,-74.0306958083,40.8594231013,1,2,2
2003,-74.0206958083,40.8594231013,2,0,0
2004,-74.0106958083,40.8594231013,2,0,0
2005,-74.0006958083,40.8594231013,0,2,2
2006,-73.9906958083,40.8594231013,0,0,2
2007,-73.9806958083,40.8594231013,0,2,0
2008,-73.9706958083,40.8594231013,0,0,1
2009,-73.9606958083,40.8594231013,0,0,1
2010,-73.9506958083,40.8594231013,0,0,0
2011,-73.9406958083,40.8594231013,0,0,0
2012,-73.9306958083,40.8594231013,0,1,1
2013,-73.9206958083,40.8594231013,1,0,0
2014,-73.9106958083,40.8594231013,1,1,1
2015,-73.9006958083,40.8594231013,0,0,0
2016,-73.8906958083,40.8594231013,1,1,1
2017,-73.8806958083,40.8594231013,2,2,1
2018,-73.8706958083,40.8594231013,1,1,1
2019,-73.8606958083,40.8594231013,1,1,1
2020,-73.8506958083,40.8594231013,1,1,1
2021,-73.8406958083,40.8594231013,0,0,0
2022,-73.8306958083,40.8594231013,1,0,2
2023,-73.8206958083,40.8594231013,1,0,0
2024,-73.8106958083,40.8594231013,0,1,1
2025,-73.8006958083,40.8594231013,1,1,1
2026,-73.7906958083,40.8594231013,1,1,1
2027,-73.7806958083,40.8594231013,1,1,1
2028,-73.7706958083,40.8594231013,1,1,1
2029,-73.7606958083,40.8594231013,1,1,1
2030,-73.7506958083,40.8594231013,1,1,2
2031,-73.7406958083,40.8594231013,1,1,2
2032,-73.7306958083,40.8594231013,1,1,2
2033,-73.7206958083,40.8594231013,0,1,2
2034,-73.7106958083,40.8594231013,0,1,2
2035,-74.2506958083,40.8694231013,1,1,1
2036,-74.2406958083,40.8694231013,1,1,1
2037,-74.2306958083,40.8694231013,1,1,1
2038,-74.2206958083,40.8694231013,1,1,1
2039,-74.2106958083,40.8694231013,1,1,1
2040,-74.2006958083,40.8694231013,1,0,0
2041,-74.1906958083,40.8694231013,1,0,0
2042,-74.1806958083,40.8694231013,2,0,0
2043,-74.1706958083,40.8694231013,2,0,0
2044,-74.1606958083,40.8694231013,2,0,0
2045,-74.1506958083,40.8694231013,2,2,0
2046,-74.1406958083,40.8694231013,2,2,2
2047,-74.1306958083,40.8694231013,2,2,2
2048,-74.1206958083,40.8694231013,2,2,2
2049,-74.1106958083,40.8694231013,2,2,2
2050,-74.1006958083,40.8694231013,2,2,2
2051,-74.0906958083,40.8694231013,2,2,2
2052,-74.0806958083,40.8694231013,2,0,2
2053,-74.0706958083,40.8694231013,2,2,2
2054,-74.0606958083,40.8694231013,2,2,2
2055,-74.0506958083,40.8694231013,1,2,2
2056,-74.0406958083,40.8694231013,1,2,2
2057,-74.0306958083,40.8694231013,2,0,0
2058,-74.0206958083,40.8694231013,0,2,0
2059,-74.0106958083,40.8694231013,1,0,0
2060,-74.0006958083,40.8694231013,0,2,0
2061,-73.9906958083,40.8694231013,0,0,0
2062,-73.9806958083,40.8694231013,0,0,0
2063,-73.9706958083,40.8694231013,0,0,0
2064,-73.9606958083,40.8694231013,0,0,0
2065,-73.9506958083,40.8694231013,0,0,0
2066,-73.9406958083,40.8694231013,1,0,0
2067,-73.9306958083,40.8694231013,1,0,0
2068,-73.9206958083,40.8694231013,0,2,1
2069,-73.9106958083,40.8694231013,1,0,1
2070,-73.9006958083,40.8694231013,1,1,0
2071,-73.8906958083,40.8694231013,1,1,1
2072,-73.8806958083,40.8694231013,1,1,0
2073,-73.8706958083,40.8694231013,2,2,1
2074,-73.8606958083,40.8694231013,0,1,1
2075,-73.8506958083,40.8694231013,2,2,2
2076,-73.8406958083,40.8694231013,1,1,1
2077,-73.8306958083,40.8694231013,0,1,0
2078,-73.8206958083,40.8694231013,0,0,1
2079,-73.8106958083,40.8694231013,0,0,0
2080,-73.8006958083,40.8694231013,1,0,1
2081,-73.7906958083,40.8694231013,1,1,1
2082,-73.7806958083,40.8694231013,1,1,1
2083,-73.7706958083,40.8694231013,1,1,1
2084,-73.7606958083,40.8694231013,1,1,1
2085,-73.7506958083,40.8694231013,1,1,1
2086,-73.7406958083,40.8694231013,1,1,1
2087,-73.7306958083,40.8694231013,1,1,1
2088,-73.7206958083,40.8694231013,1,1,2
2089,-73.7106958083,40.8694231013,1,1,2
2090,-74.2506958083,40.8794231013,1,1,1
2091,-74.2406958083,40.8794231013,1,1,1
2092,-74.2306958083,40.8794231013,1,1,1
2093,-74.2206958083,40.8794231013,1,1,1
2094,-74.2106958083,40.8794231013,1,1,0
2095,-74.2006958083,40.8794231013,1,0,0
2096,-74.1906958083,40.8794231013,2,0,0
2097,-74.1806958083,40.8794231013,2,0,0
2098,-74.1706958083,40.8794231013,2,0,0
2099,-74.1606958083,40.8794231013,2,2,0
2100,-74.1506958083,40.8794231013,2,2,2
2101,-74.1406958083,40.8794231013,2,2,2
2102,-74.1306958083,40.8794231013,2,2,2
2103,-74.1206958083,40.8794231013,2,2,2
2104,-74.1106958083,40.8794231013,0,2,2
2105,-74.1006958083,40.8794231013,2,0,2
2106,-74.0906958083,40.8794231013,2,2,2
2107,-74.0806958083,40.8794231013,2,2,2
2108,-74.0706958083,40.8794231013,2,2,2
2109,-74.0606958083,40.8794231013,1,2,2
2110,-74.0506958083,40.8794231013,2,2,0
2111,-74.0406958083,40.8794231013,0,2,0
2112,-74.0306958083,40.8794231013,1,2,2
2113,-74.0206958083,40.8794231013,0,2,0
2114,-74.0106958083,40.8794231013,0,0,0
2115,-74.0006958083,40.8794231013,0,0,0
2116,-73.9906958083,40.8794231013,0,0,0
2117,-73.9806958083,40.8794231013,0,0,0
2118,-73.9706958083,40.8794231013,0,0,0
2119,-73.9606958083,40.8794231013,0,0,0
2120,-73.9506958083,40.8794231013,1,0,0
2121,-73.9406958083,40.8794231013,1,0,1
2122,-73.9306958083,40.8794231013,2,1,1
2123,-73.9206958083,40.8794231013,2,2,0
2124,-73.9106958083,40.8794231013,0,1,1
2125,-73.9006958083,40.8794231013,2,1,1
2126,-73.8906958083,40.8794231013,0,0,2
2127,-73.8806958083,40.8794231013,1,2,0
2128,-73.8706958083,40.8794231013,0,1,0
2129,-73.8606958083,40.8794231013,1,0,1
2130,-73.8506958083,40.8794231013,1,1,1
2131,-73.8406958083,40.8794231013,1,1,0
2132,-73.8306958083,40.8794231013,0,1,0
2133,-73.8206958083,40.8794231013,0,0,0
2134,-73.8106958083,40.8794231013,0,0,0
2135,-73.8006958083,40.8794231013,1,0,1
2136,-73.7906958083,40.8794231013,1,1,0
2137,-73.7806958083,40.8794231013,1,1,0
2138,-73.7706958083,40.8794231013,1,1,1
2139,-73.7606958083,40.8794231013,1,1,1
2140,-73.7506958083,40.8794231013,1,1,1
2141,-73.7406958083,40.8794231013,1,1,1
2142,-73.7306958083,40.8794231013,1,1,1
2143,-73.7206958083,40.8794231013,1,1,1
2144,-73.7106958083,40.8794231013,1,1,2
2145,-74.2506958083,40.8894231013,1,1,1
2146,-74.2406958083,40.8894231013,1,1,1
2147,-74.2306958083,40.8894231013,1,1,1
2148,-74.2206958083,40.8894231013,1,1,1
2149,-74.2106958083,40.8894231013,2,0,0
2150,-74.2006958083,40.8894231013,2,0,0
2151,-74.1906958083,40.8894231013,2,0,0
2152,-74.1806958083,40.8894231013,2,2,0
2153,-74.1706958083,40.8894231013,2,2,0
2154,-74.1606958083,40.8894231013,2,2,2
2155,-74.1506958083,40.8894231013,2,2,2
2156,-74.1406958083,40.8894231013,2,2,2
2157,-74.1306958083,40.8894231013,2,2,2
2158,-74.1206958083,40.8894231013,2,2,2
2159,-74.1106958083,40.8894231013,2,0,2
2160,-74.1006958083,40.8894231013,2,2,2
2161,-74.0906958083,40.8894231013,2,2,2
2162,-74.0806958083,40.8894231013,1,2,2
2163,-74.0706958083,40.8894231013,1,2,2
2164,-74.0606958083,40.8894231013,0,2,0
2165,-74.0506958083,40.8894231013,0,2,2
2166,-74.0406958083,40.8894231013,0,2,0
2167,-74.0306958083,40.8894231013,0,0,0
2168,-74.0206958083,40.8894231013,0,0,0
2169,-74.0106958083,40.8894231013,0,0,0
2170,-74.0006958083,40.8894231013,0,0,0
2171,-73.9906958083,40.8894231013,0,0,0
2172,-73.9806958083,40.8894231013,0,0,0
2173,-73.9706958083,40.8894231013,1,0,0
2174,-73.9606958083,40.8894231013,1,0,0
2175,-73.9506958083,40.8894231013,1,0,1
2176,-73.9406958083,40.8894231013,2,0,1
2177,-73.9306958083,40.8894231013,2,0,2
2178,-73.9206958083,40.8894231013,2,0,0
2179,-73.9106958083,40.8894231013,0,0,0
2180,-73.9006958083,40.8894231013,0,2,1
2181,-73.8906958083,40.8894231013,2,2,2
2182,-73.8806958083,40.8894231013,0,1,1
2183,-73.8706958083,40.8894231013,1,1,1
2184,-73.8606958083,40.8894231013,1,1,1
2185,-73.8506958083,40.8894231013,0,1,1
2186,-73.8406958083,40.8894231013,0,1,1
2187,-73.8306958083,40.8894231013,2,1,1
2188,-73.8206958083,40.8894231013,2,1,1
2189,-73.8106958083,40.8894231013,1,1,1
2190,-73.8006958083,40.8894231013,1,0,0
2191,-73.7906958083,40.8894231013,1,1,1
2192,-73.7806958083,40.8894231013,1,1,0
2193,-73.7706958083,40.8894231013,1,1,0
2194,-73.7606958083,40.8894231013,1,1,0
2195,-73.7506958083,40.8894231013,1,1,0
2196,-73.7406958083,40.8894231013,1,1,1
2197,-73.7306958083,40.8894231013,1,1,1
2198,-73.7206958083,40.8894231013,1,1,1
2199,-73.7106958083,40.8894231013,1,1,1
2200,-74.2506958083,40.8994231013,1,1,1
2201,-74.2406958083,40.8994231013,1,1,1
2202,-74.2306958083,40.8994231013,1,1,1
2203,-74.2206958083,40.8994231013,2,0,0
2204,-74.2106958083,40.8994231013,2,0,0
2205,-74.2006958083,40.8994231013,2,0,0
2206,-74.1906958083,40.8994231013,2,2,0
2207,-74.1806958083,40.8994231013,2,2,2
2208,-74.1706958083,40.8994231013,2,2,2
2209,-74.1606958083,40.8994231013,2,2,2
2210,-74.1506958083,40.8994231013,2,2,2
2211,-74.1406958083,40.8994231013,2,2,2
2212,-74.1306958083,40.8994231013,2,2,2
2213,-74.1206958083,40.8994231013,2,2,2
2214,-74.1106958083,40.8994231013,2,2,2
2215,-74.1006958083,40.8994231013,2,2,2
2216,-74.0906958083,40.8994231013,1,2,2
2217,-74.0806958083,40.8994231013,2,2,0
2218,-74.0706958083,40.8994231013,0,2,2
2219,-74.0606958083,40.8994231013,0,2,0
2220,-74.0506958083,40.8994231013,0,0,0
2221,-74.0406958083,40.8994231013,0,0,0
2222,-74.0306958083,40.8994231013,0,0,0
2223,-74.0206958083,40.8994231013,0,0,0
2224,-74.0106958083,40.8994231013,0,0,0
2225,-74.0006958083,40.8994231013,0,0,0
2226,-73.9906958083,40.8994231013,0,0,0
2227,-73.9806958083,40.8994231013,1,0,0
2228,-73.9706958083,40.8994231013,1,0,0
2229,-73.9606958083,40.8994231013,2,0,0
2230,-73.9506958083,40.8994231013,2,0,2
2231,-73.9406958083,40.8994231013,2,0,0
2232,-73.9306958083,40.8994231013,2,0,0
2233,-73.9206958083,40.8994231013,2,0,0
2234,-73.9106958083,40.8994231013,2,0,0
2235,-73.9006958083,40.8994231013,2,2,2
2236,-73.8906958083,40.8994231013,2,0,0
2237,-73.8806958083,40.8994231013,0,0,0
2238,-73.8706958083,40.8994231013,2,0,2
2239,-73.8606958083,40.8994231013,0,2,2
2240,-73.8506958083,40.8994231013,1,1,1
2241,-73.8406958083,40.8994231013,1,1,1
2242,-73.8306958083,40.8994231013,1,1,1
2243,-73.8206958083,40.8994231013,1,1,1
2244,-73.8106958083,40.8994231013,2,1,1
2245,-73.8006958083,40.8994231013,2,1,1
2246,-73.7906958083,40.8994231013,1,1,1
2247,-73.7806958083,40.8994231013,1,1,1
2248,-73.7706958083,40.8994231013,1,1,1
2249,-73.7606958083,40.8994231013,1,1,0
2250,-73.7506958083,40.8994231013,1,1,0
2251,-73.7406958083,40.8994231013,1,1,0
2252,-73.7306958083,40.8994231013,1,1,0
2253,-73.7206958083,40.8994231013,1,1,0
2254,-73.7106958083,40.8994231013,1,1,1
2255,-74.2506958083,40.9094231013,1,1,1
2256,-74.2406958083,40.9094231013,1,1,1
2257,-74.2306958083,40.9094231013,2,0,0
2258,-74.2206958083,40.9094231013,2,0,0
2259,-74.2106958083,40.9094231013,2,2,0
2260,-74.2006958083,40.9094231013,2,2,0
2261,-74.1906958083,40.9094231013,2,2,2
2262,-74.1806958083,40.9094231013,2,2,2
2263,-74.1706958083,40.9094231013,2,2,2
2264,-74.1606958083,40.9094231013,2,2,2
2265,-74.1506958083,40.9094231013,2,2,2
2266,-74.1406958083,40.9094231013,2,0,2
2267,-74.1306958083,40.9094231013,2,2,2
2268,-74.1206958083,40.9094231013,2,2,2
2269,-74.1106958083,40.9094231013,1,2,2
2270,-74.1006958083,40.9094231013,1,2,2
2271,-74.0906958083,40.9094231013,0,0,0
2272,-74.0806958083,40.9094231013,0,2,0
2273,-74.0706958083,40.9094231013,0,0,0
2274,-74.0606958083,40.9094231013,0,0,0
2275,-74.0506958083,40.9094231013,0,0,0
2276,-74.0406958083,40.9094231013,0,0,0
2277,-74.0306958083,40.9094231013,0,0,0
2278,-74.0206958083,40.9094231013,0,0,0
2279,-74.0106958083,40.9094231013,0,0,0
2280,-74.0006958083,40.9094231013,1,0,0
2281,-73.9906958083,40.9094231013,1,0,0
2282,-73.9806958083,40.9094231013,1,0,0
2283,-73.9706958083,40.9094231013,2,0,0
2284,-73.9606958083,40.9094231013,2,2,0
2285,-73.9506958083,40.9094231013,2,2,0
2286,-73.9406958083,40.9094231013,2,0,0
2287,-73.9306958083,40.9094231013,2,2,0
2288,-73.9206958083,40.9094231013,2,0,0
2289,-73.9106958083,40.9094231013,2,2,2
2290,-73.9006958083,40.9094231013,0,0,2
2291,-73.8906958083,40.9094231013,0,2,2
2292,-73.8806958083,40.9094231013,0,0,2
2293,-73.8706958083,40.9094231013,0,0,2
2294,-73.8606958083,40.9094231013,1,1,1
2295,-73.8506958083,40.9094231013,0,0,0
2296,-73.8406958083,40.9094231013,1,1,1
2297,-73.8306958083,40.9094231013,1,1,1
2298,-73.8206958083,40.9094231013,1,1,1
2299,-73.8106958083,40.9094231013,1,1,1
2300,-73.8006958083,40.9094231013,1,1,1
2301,-73.7906958083,40.9094231013,2,1,1
2302,-73.7806958083,40.9094231013,1,1,1
2303,-73.7706958083,40.9094231013,1,1,1
2304,-73.7606958083,40.9094231013,1,1,1
2305,-73.7506958083,40.9094231013,1,1,1
2306,-73.7406958083,40.9094231013,1,1,1
2307,-73.7306958083,40.9094231013,1,1,1
2308,-73.7206958083,40.9094231013,1,1,0
2309,-73.7106958083,40.9094231013,1,1,0
