,X,Y,KMean2,KMean3,KMean4,KMean5,KMean6
2199388,-73.960805376,40.7178965274,1,1,0,2,1
2199426,-73.8028932427,40.7059511761,0,2,3,3,0
2199432,-73.9364253328,40.8022426126,0,0,2,4,3
2199565,-73.8327627926,40.6836724638,1,2,3,3,0
2199686,-73.9447791298,40.6333289287,1,1,1,2,2
2199825,-73.9365355839,40.7964705105,0,0,0,4,3
2199826,-73.8935544265,40.6668177195,1,2,3,2,2
2199868,-73.7972794087,40.687526732,0,2,3,3,0
2200046,-73.9296252978,40.6677265145,1,1,1,2,2
2200055,-73.848493099,40.7935311432,0,0,2,1,5
2200057,-73.9932821461,40.6188302875,1,1,1,0,2
2200063,-73.924830799,40.6711352403,1,1,1,2,2
2200112,-73.9179125967,40.6949029943,1,1,0,2,1
2200113,-73.9362163218,40.6848824576,1,1,1,2,1
2200124,-73.9754183179,40.7785320661,0,0,0,4,3
2200234,-73.9308219067,40.8590302626,0,0,2,1,3
2200246,-73.955534984,40.6096762313,1,1,1,0,2
2200328,-73.9708215283,40.6392754614,1,1,1,2,2
2200465,-73.9256497998,40.6090733986,1,1,1,2,2
2200475,-74.1474643311,40.543495279,1,1,1,0,4
2200484,-73.9105145516,40.8171320075,0,0,2,1,3
2200485,-74.0208418388,40.6312707296,1,1,1,0,2
2200496,-73.9544431118,40.6422152945,1,1,1,2,2
2200625,-73.9255274699,40.6089635276,1,1,1,2,2
2200702,-73.9417472305,40.7263121269,1,1,0,2,1
2200724,-73.8066343366,40.7379834399,0,2,3,3,0
2200750,-73.9965788866,40.742811802,1,1,0,4,1
2200751,-73.9731659113,40.615580262,1,1,1,0,2
2200755,-73.9288396187,40.8365252119,0,0,2,1,3
2200821,-73.8661763026,40.8701964703,0,0,2,1,5
2200972,-74.0017912466,40.6568238054,1,1,1,2,2
2200973,-73.9408887964,40.8277269769,0,0,2,4,3
2200974,-73.9215950354,40.6239200393,1,1,1,2,2
2201008,-73.8992947892,40.878148568,0,0,2,1,5
2201075,-73.8056998314,40.7379489299,0,2,3,3,0
2201095,-73.7678164822,40.6036560381,1,2,3,3,0
2201117,-73.9445394028,40.8090701884,0,0,2,4,3
2201145,-73.947642926,40.6706648029,1,1,1,2,2
2201229,-73.9552498917,40.77170807,0,0,0,4,3
2201233,-73.8935455075,40.7537142085,0,2,0,4,0
2201279,-73.9675326422,40.6376139839,1,1,1,2,2
2201280,-73.9834196641,40.7204354182,1,1,0,2,1
2201338,-73.945849065,40.8199481405,0,0,2,4,3
2201355,-73.9338106461,40.6383817821,1,1,1,2,2
2201472,-73.958544117,40.5893466387,1,1,1,0,2
2201538,-73.9685303729,40.6917797166,1,1,1,2,1
2201539,-73.940184361,40.7913590294,0,0,0,4,3
2201542,-73.9872536408,40.7249180966,1,1,0,2,1
2201588,-73.9094164275,40.7771953345,0,0,0,4,3
2201591,-73.9370593262,40.8269783878,0,0,2,4,3
2201611,-73.7570926024,40.6747378286,0,2,3,3,0
2201633,-73.9551914288,40.8210363132,0,0,2,4,3
2201689,-73.9025198112,40.8711276656,0,0,2,1,5
2201724,-73.8997414732,40.872091418,0,0,2,1,5
2201737,-73.9509592703,40.7100674385,1,1,0,2,1
2201740,-74.0383620603,40.6189201506,1,1,1,0,4
2201782,-73.9056112327,40.6342558887,1,1,1,2,2
2201804,-73.8871639934,40.8347792681,0,0,2,1,5
2201815,-73.9800922442,40.7487799622,1,1,0,4,1
2201872,-73.8910515229,40.6720084979,1,2,3,2,0
2201877,-73.9991900382,40.5773648202,1,1,1,0,2
2201888,-73.9655903344,40.6870057196,1,1,1,2,1
2201889,-73.9612966888,40.6856237357,1,1,1,2,1
2201924,-73.9025743648,40.8709108807,0,0,2,1,5
2201946,-73.9472241838,40.8308453011,0,0,2,4,3
2202003,-73.8846227903,40.7414256009,0,2,3,3,0
2202007,-73.953063639,40.6720944259,1,1,1,2,2
2202041,-74.0104262364,40.7229558283,1,1,0,2,1
2202089,-73.8869991341,40.829715108,0,0,2,1,5
2202090,-73.8774174451,40.8250996855,0,0,2,1,5
2202098,-73.9572318354,40.7156939573,1,1,0,2,1
2202099,-73.8522464653,40.7263665558,0,2,3,3,0
2202130,-73.9797807949,40.6809486315,1,1,1,2,1
2202132,-74.139696427,40.6262059549,1,1,1,0,4
2202147,-73.9374501853,40.7994133595,0,0,0,4,3
2202148,-74.0121903682,40.6241712015,1,1,1,0,2
2202149,-73.9430027572,40.7558572627,0,0,0,4,1
2202160,-73.9205942625,40.6324336929,1,1,1,2,2
2202187,-73.943708003,40.6047112011,1,1,1,2,2
2202206,-73.9878066272,40.6406179724,1,1,1,0,2
2202292,-73.7087122123,40.7357984139,0,2,3,3,0
2202307,-73.8643215996,40.8701256871,0,0,2,1,5
2202309,-74.1274452321,40.6002132403,1,1,1,0,4
2202319,-73.9237854339,40.8414405038,0,0,2,1,3
2202334,-73.9053204984,40.8340957006,0,0,2,1,5
2202384,-73.9344295895,40.8445293532,0,0,2,1,3
2202387,-73.7895129556,40.8450283993,0,0,2,1,5
2202423,-74.0672683877,40.6114739678,1,1,1,0,4
2202455,-73.9747904144,40.6345224289,1,1,1,2,2
2202456,-73.79978128,40.68650731,0,2,3,3,0
2202485,-73.8885471448,40.7533526634,0,2,0,4,0
2202493,-73.8560940068,40.7306669776,0,2,3,3,0
2202520,-73.8809796806,40.8455323202,0,0,2,1,5
2202545,-73.9514501107,40.7740505386,0,0,0,4,3
2202546,-73.9594678854,40.7995247591,0,0,0,4,3
2202553,-73.9409961481,40.8207609408,0,0,2,4,3
2202592,-73.9560875998,40.7113128866,1,1,0,2,1
2202597,-73.9003019633,40.8744742984,0,0,2,1,5
2202651,-73.973928528,40.7840980614,0,0,0,4,3
2202668,-73.8750701992,40.672338096,1,2,3,3,0
2202755,-73.9316502257,40.7741530291,0,0,0,4,3
2202759,-73.9312967874,40.6967864394,1,1,0,2,1
2202815,-73.8095818355,40.6750809594,1,2,3,3,0
2202818,-73.9511416887,40.6974031684,1,1,0,2,1
2202887,-73.788350839,40.7093124036,0,2,3,3,0
2202888,-73.9328172678,40.8520324509,0,0,2,1,3
2202936,-73.9414915429,40.8367271985,0,0,2,4,3
2202942,-73.9961709596,40.7451777637,1,1,0,4,1
2203039,-73.9542207495,40.7352299829,1,1,0,4,1
2203059,-73.8286353965,40.8516530112,0,0,2,1,5
2203078,-73.8216930605,40.7351422119,0,2,3,3,0
2203146,-73.885403524,40.6567722227,1,2,3,2,2
2203170,-73.8001815686,40.6852865794,0,2,3,3,0
2203178,-73.9792023507,40.7784888954,0,0,0,4,3
2203233,-74.0051638849,40.7394027562,1,1,0,4,1
2203243,-73.9993657716,40.646692826,1,1,1,0,2
2203244,-73.9227269074,40.757077837,0,0,0,4,3
2203246,-73.8561953407,40.7522600893,0,2,3,3,0
2203256,-73.9036462774,40.8348326418,0,0,2,1,5
2203265,-73.9510547794,40.8059606215,0,0,0,4,3
2203372,-73.8261880654,40.6788154422,1,2,3,3,0
2203375,-73.9534182473,40.7785911467,0,0,0,4,3
2203440,-73.9457603251,40.8357356996,0,0,2,4,3
2203441,-73.8131243339,40.6729815205,1,2,3,3,0
2203499,-73.9272048665,40.6329266406,1,1,1,2,2
2203500,-73.864547659,40.8833992944,0,0,2,1,5
2203575,-73.7877915136,40.6799312891,0,2,3,3,0
2203591,-73.9863995967,40.6846385782,1,1,1,2,1
2203633,-73.8934888723,40.7101274209,1,2,3,3,0
2203654,-73.9251143573,40.8680787151,0,0,2,1,5
2203684,-73.9325411566,40.7999458131,0,0,2,4,3
2203742,-73.9374412374,40.69747888,1,1,0,2,1
2203743,-73.8763767707,40.832912783,0,0,2,1,5
2203746,-73.9538619831,40.8104082316,0,0,0,4,3
2203748,-73.9922360691,40.6934717903,1,1,1,2,1
2203749,-73.9430149469,40.8133347439,0,0,2,4,3
2203750,-73.9542840896,40.6429096622,1,1,1,2,2
2203759,-74.1549239061,40.5485386612,1,1,1,0,4
2203762,-73.8980814812,40.8841117158,0,0,2,1,5
2203763,-73.928865522,40.8562377117,0,0,2,1,3
2203764,-73.9614692727,40.6864691832,1,1,1,2,1
2203888,-73.9329006857,40.6905100981,1,1,0,2,1
2203913,-73.9931601778,40.7545399588,1,1,0,4,1
2203915,-73.9151673989,40.7466232616,0,2,0,4,1
2203919,-73.9845276489,40.6873556652,1,1,1,2,1
2203920,-73.9396562586,40.6807204924,1,1,1,2,1
2204012,-74.0291932117,40.6317876775,1,1,1,0,4
2204014,-73.9138787989,40.6602280448,1,1,1,2,2
2204063,-73.9977959214,40.6071403858,1,1,1,0,2
2204164,-73.9827376551,40.7211324867,1,1,0,2,1
2204175,-73.9314811966,40.850705973,0,0,2,1,3
2204268,-73.8724434515,40.8790140392,0,0,2,1,5
2204270,-73.9619110473,40.7147459132,1,1,0,2,1
2204276,-73.8097467935,40.7322575651,0,2,3,3,0
2204340,-73.9588551614,40.7623772939,0,0,0,4,1
2204399,-73.916815063,40.8375354541,0,0,2,1,3
2204434,-73.9822516659,40.7849752138,0,0,0,4,3
2204438,-74.0049403834,40.7425153138,1,1,0,4,1
2204555,-73.9897306019,40.665049465,1,1,1,2,2
2204574,-73.9034297397,40.8719792862,0,0,2,1,5
2204630,-73.9369317972,40.8471601776,0,0,2,1,3
2204673,-73.8405627586,40.856629797,0,0,2,1,5
2204675,-73.9844915784,40.6874105557,1,1,1,2,1
2204696,-73.9816015698,40.6677465686,1,1,1,2,2
2204765,-73.7641521654,40.7621898895,0,2,3,3,0
2204766,-73.9557471045,40.8003989588,0,0,0,4,3
2204799,-73.8944809949,40.6462025093,1,2,1,2,2
2204809,-73.8506017569,40.8050068723,0,0,2,1,5
2204816,-73.8797068527,40.6839561864,1,2,3,3,0
2204827,-73.8992079193,40.878203386,0,0,2,1,5
2204920,-73.8951781746,40.8699080746,0,0,2,1,5
2204922,-73.7724707851,40.5958261787,1,2,3,3,0
2205021,-73.8838058504,40.876712262,0,0,2,1,5
2205025,-73.9521489554,40.771231984,0,0,0,4,3
2205113,-73.9204888997,40.7390103724,0,2,0,4,1
2205115,-74.0857550481,40.5912901395,1,1,1,0,4
2205120,-73.7979696129,40.7251148445,0,2,3,3,0
2205124,-74.0031242104,40.7218281623,1,1,0,2,1
2205130,-73.9137357033,40.7597338582,0,0,0,4,3
2205179,-73.8242923096,40.7606751641,0,2,3,3,0
2205245,-73.951219685,40.8076733994,0,0,0,4,3
2205271,-73.8718079728,40.7547268389,0,2,3,3,0
2205272,-73.9471893096,40.8155983816,0,0,2,4,3
2205273,-74.0792153074,40.6176942939,1,1,1,0,4
2205280,-74.0923307331,40.5711958251,1,1,1,0,4
2205341,-73.7330689235,40.6511397783,1,2,3,3,0
2205371,-73.9502750144,40.8246737929,0,0,2,4,3
2205456,-73.9048382917,40.8301484048,0,0,2,1,5
2205459,-73.9421950762,40.684177465,1,1,1,2,1
2205494,-73.9647479161,40.6026500037,1,1,1,0,2
2205518,-74.0030928432,40.7455647955,1,1,0,4,1
2205551,-73.9020421922,40.7486384723,0,2,0,4,1
2205553,-73.9155684099,40.8459635505,0,0,2,1,5
2205560,-73.9175124066,40.7443770141,0,2,0,4,1
2205565,-73.9860081654,40.7286535657,1,1,0,2,1
2205566,-74.0881191086,40.6119649166,1,1,1,0,4
2205569,-73.8634660028,40.7532597915,0,2,3,3,0
2205571,-73.9086400411,40.6746313474,1,1,1,2,2
2205573,-73.9427742813,40.8285376189,0,0,2,4,3
2205624,-74.0828441899,40.6132287004,1,1,1,0,4
2205628,-73.8384981581,40.7213471359,0,2,3,3,0
2205633,-73.9726924017,40.7517125809,1,1,0,4,1
2205637,-73.9562884934,40.8065006908,0,0,0,4,3
2205641,-73.9392548513,40.6187156218,1,1,1,2,2
2205650,-73.9427273675,40.7990812454,0,0,0,4,3
2205714,-73.9993268687,40.5736977633,1,1,1,0,2
2205718,-73.7885179761,40.7134765273,0,2,3,3,0
2205800,-74.0083055861,40.6125693108,1,1,1,0,2
2205819,-74.0993294283,40.5647863511,1,1,1,0,4
2205842,-73.865787133,40.8534176572,0,0,2,1,5
2205851,-73.9936775396,40.7417192685,1,1,0,4,1
2206007,-74.0310589206,40.6306618252,1,1,1,0,4
2206008,-73.9481559415,40.7805211936,0,0,0,4,3
2206048,-73.9459574524,40.7576647293,0,0,0,4,1
2206080,-73.8538974117,40.8636217447,0,0,2,1,5
2206097,-73.9491239538,40.7801099146,0,0,0,4,3
2206126,-73.9729499759,40.7484683498,1,1,0,4,1
2206129,-73.9058013417,40.6654834577,1,1,1,2,2
2206137,-73.8502569043,40.7351142776,0,2,3,3,0
2206141,-73.8525992731,40.8213185997,0,0,2,1,5
2206142,-74.0308036831,40.6240579295,1,1,1,0,4
2206166,-73.9773399847,40.7338233046,1,1,0,2,1
2206232,-73.989726613,40.6207376551,1,1,1,0,2
2206260,-73.870401412,40.8636112707,0,0,2,1,5
2206267,-73.8106081993,40.7351327493,0,2,3,3,0
2206306,-73.9566617107,40.6271911832,1,1,1,2,2
2206383,-73.9225918235,40.8080913982,0,0,2,4,3
2206385,-73.856830423,40.8849983685,0,0,2,1,5
2206388,-73.8514411316,40.6587398094,1,2,3,3,0
2206400,-73.9559447635,40.774615016,0,0,0,4,3
2206401,-73.793724513,40.7421769901,0,2,3,3,0
2206417,-73.8901150021,40.870655411,0,0,2,1,5
2206423,-73.8750860787,40.7081299463,1,2,3,3,0
2206424,-73.7889796629,40.6975357368,0,2,3,3,0
2206460,-73.7889226572,40.6984551319,0,2,3,3,0
2206478,-73.8984650017,40.7135024877,1,2,3,2,0
2206491,-73.9153622913,40.8119536331,0,0,2,4,3
2206502,-73.9045645989,40.8269780319,0,0,2,1,3
2206551,-74.0026807473,40.7286845769,1,1,0,2,1
2206553,-73.8854694542,40.8345964467,0,0,2,1,5
2206575,-73.984624844,40.7036897922,1,1,0,2,1
2206591,-73.8123460114,40.6805421241,1,2,3,3,0
2206594,-73.9052802678,40.8572774693,0,0,2,1,5
2206598,-73.9774856958,40.6977022821,1,1,0,2,1
2206724,-74.0081138895,40.6355789045,1,1,1,0,2
2206740,-74.0859374715,40.6211286912,1,1,1,0,4
2206799,-73.9712227312,40.6781498852,1,1,1,2,1
2206800,-73.9612858973,40.6855798157,1,1,1,2,1
2206804,-73.8802153372,40.7380972037,0,2,3,3,0
2206877,-74.0954122637,40.6420063257,1,1,1,0,4
2206878,-73.8229460385,40.8162897169,0,0,2,1,5
2206902,-74.0400495632,40.6278126984,1,1,1,0,4
2206939,-73.9618807244,40.7677662631,0,0,0,4,1
2206951,-73.8913805882,40.7355776117,0,2,3,3,0
2206954,-73.9131664996,40.6536510115,1,1,1,2,2
2207017,-74.0323724471,40.6202230248,1,1,1,0,4
2207025,-73.8332844749,40.8831415397,0,0,2,1,5
2207096,-73.9407241756,40.7083087192,1,1,0,2,1
2207185,-73.9165974162,40.8468316266,0,0,2,1,5
2207224,-73.9357089061,40.7997994081,0,0,0,4,3
2207238,-73.9605867097,40.6362476537,1,1,1,2,2
2207310,-73.9580374411,40.7195533867,1,1,0,2,1
2207326,-73.9684189903,40.7898990483,0,0,0,4,3
2207393,-73.9523506962,40.701199688,1,1,0,2,1
2207400,-73.9189550617,40.6353392807,1,1,1,2,2
2207401,-73.9842705458,40.6155631044,1,1,1,0,2
2207402,-73.8682258742,40.8722847986,0,0,2,1,5
2207403,-73.8504729031,40.786792659,0,2,2,3,0
2207466,-73.9556422328,40.578355368,1,1,1,0,2
2207553,-73.8320204296,40.6906760503,1,2,3,3,0
2207566,-73.9493804649,40.7751695011,0,0,0,4,3
2207610,-74.0395000061,40.6183982547,1,1,1,0,4
2207611,-73.9996613953,40.620891822,1,1,1,0,2
2207617,-74.0085770125,40.6226618929,1,1,1,0,2
2207686,-73.9993838663,40.6383651478,1,1,1,0,2
2207691,-73.9569127757,40.6065916059,1,1,1,0,2
2207716,-73.8512369989,40.7211858907,0,2,3,3,0
2207763,-73.9864222038,40.7329820941,1,1,0,2,1
2207764,-73.9605641754,40.6865731779,1,1,1,2,1
2207778,-73.9196607224,40.6537270954,1,1,1,2,2
2207779,-73.7743177987,40.6928390548,0,2,3,3,0
2207812,-73.9103017386,40.8329606263,0,0,2,1,3
2207829,-73.8630316552,40.7099716964,0,2,3,3,0
2207852,-73.9065109055,40.6838712945,1,2,3,2,1
2207890,-73.9282933997,40.6693643244,1,1,1,2,2
2207911,-73.9817767205,40.7391324445,1,1,0,4,1
2207963,-73.9106616779,40.8232583353,0,0,2,1,3
2207975,-74.0373618131,40.6145013633,1,1,1,0,4
2208065,-73.9842712777,40.78060589,0,0,0,4,3
2208067,-73.9596892489,40.71430325,1,1,0,2,1
2208087,-73.8240803465,40.7944598699,0,2,3,3,0
2208104,-73.8275484327,40.6853363364,1,2,3,3,0
2208115,-73.9879785056,40.7465989802,1,1,0,4,1
2208173,-73.8989819377,40.8722362244,0,0,2,1,5
2208204,-73.9543507207,40.7772630673,0,0,0,4,3
2208257,-74.0087496163,40.6478123667,1,1,1,0,2
2208303,-73.8682887772,40.8679098227,0,0,2,1,5
2208306,-73.8884356872,40.865158915,0,0,2,1,5
2208348,-73.9757999624,40.7815321429,0,0,0,4,3
2208400,-73.9127395133,40.8753928667,0,0,2,1,5
2208403,-73.8320230374,40.8470880523,0,0,2,1,5
2208407,-73.9578070384,40.7187984936,1,1,0,2,1
2208428,-74.013706107,40.7077302961,1,1,0,2,1
2208432,-73.9635894266,40.8053476988,0,0,0,4,3
2208492,-73.9677914281,40.6389315543,1,1,1,2,2
2208508,-73.9517235099,40.7804047197,0,0,0,4,3
2208509,-73.8038851758,40.7059281674,0,2,3,3,0
2208520,-73.8771549325,40.8322493934,0,0,2,1,5
2208521,-73.9158310483,40.8412071627,0,0,2,1,3
2208551,-74.0892504925,40.5718926955,1,1,1,0,4
2208591,-73.970237954,40.6631988374,1,1,1,2,2
2208593,-73.9877230135,40.7621397049,0,0,0,4,1
2208594,-73.8842485117,40.8758481283,0,0,2,1,5
2208595,-73.8969025112,40.8957783301,0,0,2,1,5
2208610,-74.0824404623,40.636293475,1,1,1,0,4
2208625,-73.7906474326,40.7601770309,0,2,3,3,0
2208747,-73.8651856702,40.7399744713,0,2,3,3,0
2208792,-74.0301955605,40.6255485121,1,1,1,0,4
2208793,-73.83918039,40.7226793009,0,2,3,3,0
2208795,-73.9537376103,40.817835397,0,0,2,4,3
2208800,-73.9783103201,40.5906146779,1,1,1,0,2
2208996,-73.9641414654,40.5919396131,1,1,1,0,2
2208997,-73.8289875577,40.7456107982,0,2,3,3,0
2209001,-73.9413573605,40.628161541,1,1,1,2,2
2209027,-73.8135893932,40.74649542,0,2,3,3,0
2209031,-73.9519744091,40.8130176916,0,0,2,4,3
2209032,-73.8186055872,40.7916654771,0,2,3,3,0
2209038,-74.1066263082,40.6400723785,1,1,1,0,4
2209060,-73.9545055018,40.6722624364,1,1,1,2,2
2209081,-73.9549336948,40.5774081351,1,1,1,0,2
2209203,-73.9018705067,40.8774426562,0,0,2,1,5
2209204,-73.8286209873,40.7015211255,0,2,3,3,0
2209242,-73.9206356751,40.655171528,1,1,1,2,2
2209244,-73.9511579292,40.6407756783,1,1,1,2,2
2209401,-73.8703327417,40.6689073696,1,2,3,3,0
2209434,-73.9817469264,40.7820272906,0,0,0,4,3
2209436,-74.0937672285,40.5714060116,1,1,1,0,4
2209448,-73.9726994024,40.743437165,1,1,0,4,1
2209452,-73.8035307199,40.7637816213,0,2,3,3,0
2209468,-73.8568324788,40.784961761,0,0,2,1,0
2209474,-73.8612341714,40.759062268,0,2,3,3,0
2209476,-73.8139002928,40.7463065347,0,2,3,3,0
2209575,-73.9863897324,40.7329683665,1,1,0,2,1
2209576,-73.9099904293,40.8600671121,0,0,2,1,5
2209679,-73.9634751749,40.7568317234,0,0,0,4,1
2209681,-73.9963038511,40.7566727698,1,1,0,4,1
2209686,-73.8902457683,40.6468463149,1,2,3,2,2
2209774,-74.0790926767,40.6175571387,1,1,1,0,4
2209775,-73.8878965865,40.7431497941,0,2,3,3,0
2209888,-73.8762961136,40.7577345003,0,2,3,3,0
2209933,-73.9207010164,40.7427049553,0,2,0,4,1
2209989,-73.9980479375,40.6100251699,1,1,1,0,2
2209992,-73.9676799657,40.6384456958,1,1,1,2,2
2209994,-73.8112701868,40.739643475,0,2,3,3,0
2210056,-73.9410088349,40.5904341497,1,1,1,0,2
2210062,-73.9573695871,40.624399996,1,1,1,2,2
2210063,-74.1214616926,40.6386111619,1,1,1,0,4
2210071,-73.9869396324,40.6703520917,1,1,1,2,2
2210135,-73.8391209194,40.690524254,1,2,3,3,0
2210136,-73.7485169129,40.6056767786,1,2,3,3,0
2210185,-73.997560456,40.6446863646,1,1,1,0,2
2210188,-73.9520571623,40.602854015,1,1,1,0,2
2210258,-73.8144388233,40.7110372118,0,2,3,3,0
2210454,-74.0067981982,40.7357219582,1,1,0,4,1
2210459,-73.851091958,40.726359579,0,2,3,3,0
2210460,-73.9968924974,40.7503598707,1,1,0,4,1
2210558,-73.9542408473,40.6429123898,1,1,1,2,2
2210569,-73.8634376346,40.879774993,0,0,2,1,5
2210576,-73.875748109,40.7032038059,1,2,3,3,0
2210608,-73.9693054826,40.7861719413,0,0,0,4,3
2210668,-74.1571105712,40.5618480333,1,1,1,0,4
2210669,-73.9156445954,40.7830353724,0,0,0,4,3
2210688,-73.9986162568,40.6453478752,1,1,1,0,2
2210701,-73.9546686733,40.6920825054,1,1,0,2,1
2210780,-73.9249045646,40.868158175,0,0,2,1,5
2210885,-73.8634677039,40.7295368817,0,2,3,3,0
2210891,-73.9546892193,40.810425028,0,0,0,4,3
2210893,-73.9196092815,40.6126732491,1,1,1,2,2
2210917,-73.9411152322,40.7964262807,0,0,0,4,3
2211098,-73.8406115823,40.6854100675,1,2,3,3,0
2211099,-74.0096059435,40.7386449198,1,1,0,4,1
2211130,-73.952539262,40.8010756302,0,0,0,4,3
2211134,-73.9714650473,40.6426626886,1,1,1,2,2
2211136,-73.8242650991,40.7518342805,0,2,3,3,0
2211138,-73.9970046773,40.7437916898,1,1,0,4,1
2211201,-73.8289406286,40.6823658208,1,2,3,3,0
2211202,-73.8291055668,40.682722887,1,2,3,3,0
2211203,-73.9905659868,40.7476833969,1,1,0,4,1
2211273,-73.992533136,40.7134674237,1,1,0,2,1
2211274,-73.9425000687,40.786252261,0,0,0,4,3
2211275,-73.8084004114,40.7801238027,0,2,3,3,0
2211297,-73.8920359002,40.6451434971,1,2,3,2,2
2211303,-73.8106894537,40.6722419381,1,2,3,3,0
2211355,-73.805177381,40.5883517888,1,2,3,3,0
2211358,-73.9650494668,40.6732569868,1,1,1,2,2
2211370,-73.8137809568,40.7257343709,0,2,3,3,0
2211375,-73.9567904682,40.6675834727,1,1,1,2,2
2211392,-73.8123398632,40.6827269581,1,2,3,3,0
2211397,-73.9858674922,40.7795082026,0,0,0,4,3
2211432,-74.0006819238,40.7297550608,1,1,0,2,1
2211449,-73.967638082,40.7099498214,1,1,0,2,1
2211452,-73.811290353,40.6726409187,1,2,3,3,0
2211468,-73.7832390572,40.6718174588,1,2,3,3,0
2211471,-73.9966955596,40.646009329,1,1,1,0,2
2211472,-74.094320273,40.6240315993,1,1,1,0,4
2211474,-73.9795979185,40.677679574,1,1,1,2,1
2211476,-73.9177076568,40.8434125182,0,0,2,1,3
2211525,-73.8874172563,40.8538223073,0,0,2,1,5
2211537,-73.8591838749,40.6805266346,1,2,3,3,0
2211538,-73.8937538808,40.7475332251,0,2,0,4,0
2211552,-73.9727434056,40.6005935803,1,1,1,0,2
2211568,-74.0158474062,40.6420722633,1,1,1,0,2
2211653,-73.9445759551,40.7781892463,0,0,0,4,3
2211687,-73.807864231,40.7281839575,0,2,3,3,0
2211699,-73.879266036,40.7462069586,0,2,3,3,0
2211702,-73.7318716208,40.7060464457,0,2,3,3,0
2211706,-73.8051698999,40.5884478444,1,2,3,3,0
2211707,-73.9683019103,40.7551616027,0,0,0,4,1
2211708,-73.9025266851,40.6937738704,1,2,3,2,1
2211726,-73.9534481489,40.7151600058,1,1,0,2,1
2211767,-73.974766909,40.6395151912,1,1,1,2,2
2211839,-73.8789245914,40.6679862525,1,2,3,3,0
2211842,-73.9241680708,40.6738027284,1,1,1,2,2
2211844,-73.9291413438,40.6584159248,1,1,1,2,2
2211845,-73.9594273908,40.5815160353,1,1,1,0,2
2211933,-73.9494204261,40.7843534055,0,0,0,4,3
2211935,-73.8976108462,40.7482393744,0,2,0,4,0
2211950,-73.9045380027,40.8530719721,0,0,2,1,5
2211971,-73.990639199,40.6119159687,1,1,1,0,2
2211987,-73.9458120513,40.7101090469,1,1,0,2,1
2211988,-73.9104005589,40.7810469703,0,0,0,4,3
2211998,-73.9925488979,40.7338088245,1,1,0,2,1
2212073,-73.9979574419,40.7426361707,1,1,0,4,1
2212113,-73.9037005695,40.8172966905,0,0,2,1,3
2212115,-73.8289261503,40.6823877575,1,2,3,3,0
2212176,-73.8918748115,40.829047327,0,0,2,1,5
2212177,-73.9089033974,40.6586596868,1,1,1,2,2
2212209,-73.9538327901,40.5816841012,1,1,1,0,2
2212217,-73.9670055162,40.8001063006,0,0,0,4,3
2212218,-73.8662385217,40.7350131806,0,2,3,3,0
2212241,-73.9992567562,40.7282262315,1,1,0,2,1
2212311,-73.9851922196,40.7635447156,0,0,0,4,1
2212313,-73.8277447272,40.8270919799,0,0,2,1,5
2212331,-73.8774996084,40.8707524964,0,0,2,1,5
2212345,-74.0858388925,40.6313064512,1,1,1,0,4
2212410,-74.0108440635,40.7188660991,1,1,0,2,1
2212414,-73.9487856196,40.7974839198,0,0,0,4,3
2212480,-74.0033586024,40.7197613523,1,1,0,2,1
2212483,-73.9246607767,40.693999091,1,1,0,2,1
2212485,-73.7512470151,40.5978737413,1,2,3,3,0
2212486,-73.8418783559,40.8415274738,0,0,2,1,5
2212568,-74.1643398578,40.6169947715,1,1,1,0,4
2212570,-73.9870611469,40.731513724,1,1,0,2,1
2212579,-73.9548205466,40.776610005,0,0,0,4,3
2212597,-74.0065843974,40.6170050082,1,1,1,0,2
2212601,-73.9524235004,40.7002555185,1,1,0,2,1
2212616,-73.8888494428,40.8555501149,0,0,2,1,5
2212669,-73.8520058449,40.6690060236,1,2,3,3,0
2212738,-73.7416507005,40.7281093295,0,2,3,3,0
2212780,-73.8620980713,40.8909909486,0,0,2,1,5
2212783,-73.9227014295,40.8474616714,0,0,2,1,3
2212842,-74.0885752803,40.6463156197,1,1,1,0,4
2212858,-73.8460828313,40.6785336156,1,2,3,3,0
2212860,-73.9817892777,40.6007682919,1,1,1,0,2
2212871,-73.9511881968,40.6388049345,1,1,1,2,2
2212897,-73.9808314444,40.7134578357,1,1,0,2,1
2212921,-73.8583749793,40.7575272191,0,2,3,3,0
2212923,-74.1629898075,40.586298832,1,1,1,0,4
2212951,-73.9428524529,40.817457234,0,0,2,4,3
2212955,-73.874354817,40.7401632488,0,2,3,3,0
2212962,-73.9131526771,40.8497549414,0,0,2,1,5
2213001,-73.9034555126,40.6649600048,1,2,1,2,2
2213004,-73.857606397,40.7033749263,1,2,3,3,0
2213022,-73.8762530231,40.7576136852,0,2,3,3,0
2213038,-73.7654650059,40.6712748125,0,2,3,3,0
2213052,-73.9764178472,40.7191551391,1,1,0,2,1
2213053,-73.7596167149,40.7085944959,0,2,3,3,0
2213056,-73.9396145706,40.663052344,1,1,1,2,2
2213058,-73.8804630047,40.8414119766,0,0,2,1,5
2213059,-73.9637009356,40.627366543,1,1,1,2,2
2213090,-73.9326835796,40.8519774789,0,0,2,1,3
2213130,-73.9488675765,40.7707200529,0,0,0,4,3
2213176,-73.9576347104,40.632362729,1,1,1,2,2
2213177,-73.8730355834,40.6806580333,1,2,3,3,0
2213179,-73.9572940455,40.6411212191,1,1,1,2,2
