,X,Y,KMean2,KMean3,KMean4,KMean5,KMean6
2028713,-73.7942306861,40.7091528885,1,1,0,1,2
2028809,-73.9474413718,40.7754760436,1,0,2,3,0
2028831,-73.8851114396,40.8828754024,1,0,2,4,5
2028858,-73.878597887,40.8712449577,1,0,2,4,5
2028912,-73.9411642539,40.7082677735,0,2,1,3,4
2028913,-74.0038677259,40.7277403471,0,2,1,3,4
2028918,-73.9506265493,40.779427129,1,0,2,3,0
2028919,-73.9413588907,40.5977190269,0,2,1,0,1
2028920,-73.9444128761,40.6318438215,0,2,1,0,1
2028980,-73.935194052,40.6645513328,0,2,1,0,4
2029018,-73.8518364635,40.839375117,1,0,2,4,5
2029019,-73.9395577075,40.7059174228,0,2,1,3,4
2029020,-74.029697353,40.6231387156,0,2,3,0,1
2029098,-73.8192554833,40.6946174198,1,1,0,1,2
2029099,-73.9523160929,40.7798313167,1,0,2,3,0
2029114,-73.9669277633,40.6294590461,0,2,1,0,1
2029115,-73.9898715365,40.7339156655,0,2,1,3,4
2029146,-73.9377059088,40.8387755148,1,0,2,4,0
2029211,-73.9466546885,40.7974939322,1,0,2,3,0
2029249,-73.9429784025,40.8349054548,1,0,2,4,0
2029354,-73.9693427465,40.7601408515,1,0,1,3,0
2029355,-73.9346498369,40.6975926091,0,2,1,3,4
2029356,-73.9217644721,40.7467404663,1,0,1,3,4
2029384,-73.8878006139,40.8537101478,1,0,2,4,5
2029423,-73.9526495228,40.6663796301,0,2,1,0,1
2029428,-73.8801197141,40.8333613781,1,0,2,4,5
2029482,-74.0022518903,40.6365782713,0,2,1,0,1
2029596,-73.920175514,40.8198673522,1,0,2,4,0
2029597,-73.9392264295,40.7883997072,1,0,2,3,0
2029603,-73.9636168052,40.616483418,0,2,1,0,1
2029604,-73.8886214796,40.7434332069,1,1,0,3,2
2029644,-73.9714523398,40.7986966977,1,0,2,3,0
2029660,-73.9313807039,40.8570187304,1,0,2,4,5
2029760,-73.9533935382,40.8035764245,1,0,2,4,0
2029763,-73.9438089412,40.7072837246,0,2,1,3,4
2029764,-73.997661841,40.7335894615,0,2,1,3,4
2029765,-73.9759399812,40.7238019167,0,2,1,3,4
2029790,-73.9568871314,40.7299555934,0,2,1,3,4
2029791,-74.0035871928,40.7442225986,0,2,1,3,4
2029828,-73.984511169,40.7272562932,0,2,1,3,4
2029871,-73.9474993633,40.7477157341,1,0,1,3,4
2029883,-73.9706443983,40.7961987921,1,0,2,3,0
2029937,-74.1621559061,40.5468296362,0,2,3,2,3
2029939,-73.9394791201,40.8441231517,1,0,2,4,0
2029945,-73.9252448129,40.8420864655,1,0,2,4,5
2029995,-73.9227970036,40.8647698278,1,0,2,4,5
2030021,-73.8794324118,40.7360350755,1,1,0,1,2
2030022,-73.9105943659,40.7550324576,1,0,2,3,0
2030072,-73.9218238939,40.7453104918,1,0,1,3,4
2030122,-73.8636831716,40.6806473335,0,1,0,1,2
2030123,-73.8288516366,40.7086112091,1,1,0,1,2
2030126,-73.9443682528,40.7977426217,1,0,2,3,0
2030143,-73.9539761321,40.8229516473,1,0,2,4,0
2030191,-73.9654583034,40.7957087929,1,0,2,3,0
2030203,-73.9342168798,40.7562725266,1,0,2,3,0
2030251,-73.9067896334,40.7733670734,1,0,2,3,0
2030254,-73.93960661,40.6957316193,0,2,1,0,4
2030338,-73.9366353957,40.8206186462,1,0,2,4,0
2030375,-73.9449131261,40.8158059154,1,0,2,4,0
2030377,-73.9827139265,40.7013454913,0,2,1,3,4
2030422,-73.9048159612,40.6891481027,0,1,1,0,4
2030423,-73.9386387353,40.6815873027,0,2,1,0,4
2030435,-73.9292788887,40.8584474505,1,0,2,4,5
2030442,-73.9816141311,40.7398707569,0,2,1,3,4
2030477,-73.8944322465,40.6679027162,0,1,1,0,4
2030478,-73.8657788197,40.7303547921,1,1,0,1,2
2030492,-73.9454490665,40.717308386,0,2,1,3,4
2030503,-73.8867943396,40.8353964664,1,0,2,4,5
2030563,-73.9814258075,40.6775728374,0,2,1,0,4
2030624,-73.8817232719,40.8785984952,1,0,2,4,5
2030625,-73.9387830078,40.8189921881,1,0,2,4,0
2030626,-73.9190627885,40.8673445398,1,0,2,4,5
2030675,-73.9440674754,40.6355875454,0,2,1,0,1
2030686,-73.9183554009,40.8162595155,1,0,2,4,0
2030690,-73.7647601159,40.6002764555,0,1,0,1,2
2030859,-73.962911206,40.6611765509,0,2,1,0,1
2030922,-73.8871675617,40.8731612186,1,0,2,4,5
2030958,-73.9502227076,40.7738441595,1,0,2,3,0
2030963,-73.8103098746,40.7258494744,1,1,0,1,2
2030964,-73.8995202834,40.8629349149,1,0,2,4,5
2031113,-73.8562704102,40.8312179458,1,0,2,4,5
2031115,-74.0227258146,40.6305183005,0,2,3,0,1
2031169,-73.9582805986,40.7806241143,1,0,2,3,0
2031180,-73.952169431,40.8130973696,1,0,2,4,0
2031215,-73.8591808339,40.7553845583,1,1,0,1,2
2031287,-73.929791793,40.8588567242,1,0,2,4,5
2031337,-73.8572632739,40.8535199588,1,0,2,4,5
2031403,-73.9007676236,40.8217022241,1,0,2,4,5
2031411,-73.999596006,40.7117823814,0,2,1,3,4
2031413,-73.991873293,40.6816582724,0,2,1,0,4
2031430,-73.8040240861,40.723700776,1,1,0,1,2
2031482,-73.9624095897,40.7198266285,0,2,1,3,4
2031484,-73.9834532566,40.7013757924,0,2,1,3,4
2031594,-73.8635203527,40.8659033955,1,0,2,4,5
2031595,-73.9281320278,40.8559271058,1,0,2,4,5
2031596,-73.9693390911,40.7994482103,1,0,2,3,0
2031628,-73.9546952148,40.8016172089,1,0,2,3,0
2031629,-73.9452830094,40.822909424,1,0,2,4,0
2031633,-73.9708629418,40.5939424727,0,2,1,0,1
2031635,-73.8177051835,40.8356126221,1,0,2,4,5
2031708,-73.981466224,40.5970051226,0,2,1,0,1
2031712,-73.9662173975,40.8015443091,1,0,2,3,0
2031773,-73.7799275238,40.698704527,1,1,0,1,2
2031812,-73.9145831596,40.8307434031,1,0,2,4,5
2031958,-73.9268641895,40.86488501,1,0,2,4,5
2031961,-73.9438610349,40.838152881,1,0,2,4,0
2032046,-73.8660215421,40.8303623559,1,0,2,4,5
2032061,-73.9407296471,40.8157379674,1,0,2,4,0
2032082,-73.9785402214,40.715518747,0,2,1,3,4
2032294,-73.9490396175,40.7959469842,1,0,2,3,0
2032296,-73.8628936392,40.8559832988,1,0,2,4,5
2032304,-73.9304218165,40.8544436254,1,0,2,4,5
2032310,-73.8368500898,40.8699391582,1,0,2,4,5
2032407,-73.857319615,40.7413154142,1,1,0,1,2
2032412,-74.0790630904,40.619947874,0,2,3,2,3
2032413,-73.9441696392,40.7546391668,1,0,1,3,0
2032414,-73.9516525995,40.7736334235,1,0,2,3,0
2032421,-73.9385076068,40.8081503912,1,0,2,4,0
2032523,-73.9409228959,40.8259484187,1,0,2,4,0
2032555,-73.9169732793,40.8236939732,1,0,2,4,0
2032626,-73.9069880767,40.6881562714,0,1,1,0,4
2032654,-73.8504819978,40.8711845065,1,0,2,4,5
2032710,-74.0365982826,40.6343162537,0,2,3,0,1
2032736,-73.8660709213,40.6711888886,0,1,0,1,2
2032737,-73.9302736749,40.8543804078,1,0,2,4,5
2032742,-73.8809796806,40.8455323202,1,0,2,4,5
2032790,-73.7942346982,40.7627717939,1,1,0,1,2
2032791,-73.9769516598,40.7402953546,0,2,1,3,4
2032792,-73.9396561344,40.8442165645,1,0,2,4,0
2032848,-73.9058703363,40.7034382385,0,1,1,3,4
2032936,-73.9477588202,40.8310596322,1,0,2,4,0
2033007,-73.8931939596,40.8694176991,1,0,2,4,5
2033060,-73.8579567347,40.738689471,1,1,0,1,2
2033081,-73.9447951544,40.8273666107,1,0,2,4,0
2033082,-74.0163710913,40.7057235255,0,2,1,3,4
2033168,-73.9638531251,40.6124321772,0,2,1,0,1
2033169,-73.8647059028,40.86783706,1,0,2,4,5
2033171,-73.9709757019,40.7901385121,1,0,2,3,0
2033172,-73.8548970526,40.6937813143,1,1,0,1,2
2033175,-73.955338185,40.8123218843,1,0,2,4,0
2033199,-73.9930995719,40.71241896,0,2,1,3,4
2033251,-73.8675753242,40.7323358427,1,1,0,1,2
2033253,-73.9052481373,40.8798306158,1,0,2,4,5
2033325,-73.9493677712,40.8251043186,1,0,2,4,0
2033326,-73.944010061,40.8199609858,1,0,2,4,0
2033334,-73.9518715238,40.8004275978,1,0,2,3,0
2033335,-73.9161684514,40.7570101218,1,0,2,3,0
2033439,-73.9478130042,40.8310843591,1,0,2,4,0
2033441,-74.0809814828,40.6424291114,0,2,3,2,3
2033442,-73.9188194882,40.7023584274,0,2,1,3,4
2033450,-73.9453712484,40.6318003643,0,2,1,0,1
2033471,-73.992991359,40.7124107192,0,2,1,3,4
2033529,-73.9407669261,40.7170261067,0,2,1,3,4
2033553,-74.0001659682,40.7286708842,0,2,1,3,4
2033554,-73.8203614009,40.830234398,1,0,2,4,5
2033617,-73.8534340927,40.8212235986,1,0,2,4,5
2033621,-73.9436577607,40.8136040425,1,0,2,4,0
2033738,-73.9304976963,40.8544738629,1,0,2,4,5
2033739,-73.9403235103,40.8254815083,1,0,2,4,0
2033770,-73.9917349234,40.6926483247,0,2,1,0,4
2033782,-73.9721716557,40.7973382333,1,0,2,3,0
2033812,-73.9630153777,40.661816118,0,2,1,0,1
2033869,-73.964903248,40.5948850179,0,2,1,0,1
2033924,-74.0019159312,40.7314979664,0,2,1,3,4
2033970,-73.8903397248,40.8220880182,1,0,2,4,5
2033984,-73.9240735552,40.8074912889,1,0,2,4,0
2033987,-73.8643779214,40.8566931869,1,0,2,4,5
2034100,-73.915339308,40.8101420988,1,0,2,4,0
2034175,-73.8403806384,40.7186242108,1,1,0,1,2
2034189,-73.9542162391,40.8048118806,1,0,2,4,0
2034260,-73.9191710967,40.7574157454,1,0,2,3,0
2034264,-73.9821226341,40.7813768473,1,0,2,3,0
2034316,-73.875283934,40.8742029506,1,0,2,4,5
2034407,-73.9218149447,40.69450772,0,2,1,0,4
2034454,-73.9521711158,40.7805915484,1,0,2,3,0
2034480,-73.9390036207,40.6255994268,0,2,1,0,1
2034504,-73.8670650964,40.8307395897,1,0,2,4,5
2034530,-73.9744736795,40.6807774006,0,2,1,0,4
2034539,-73.8253675155,40.7594883226,1,1,0,1,2
2034582,-73.9603050406,40.6554857509,0,2,1,0,1
2034638,-73.8176932876,40.6882882488,1,1,0,1,2
2034685,-73.8517416258,40.8381453635,1,0,2,4,5
2034687,-73.981090025,40.5903159858,0,2,1,0,1
2034711,-73.9284777762,40.6722299866,0,2,1,0,4
2034730,-73.8892998769,40.8260009931,1,0,2,4,5
2034766,-73.9625493747,40.7150233435,0,2,1,3,4
2034857,-73.8261660533,40.760565472,1,1,0,1,2
2034875,-73.9670386558,40.7550624373,1,0,1,3,0
2034918,-73.9506700892,40.8230079195,1,0,2,4,0
2035047,-73.9539982237,40.6655567439,0,2,1,0,1
2035054,-73.8638335146,40.8559844119,1,0,2,4,5
2035055,-74.002787615,40.6096244127,0,2,3,0,1
2035056,-73.9428822848,40.8332119198,1,0,2,4,0
2035089,-73.9082425491,40.8849326689,1,0,2,4,5
2035116,-73.945390919,40.836707153,1,0,2,4,0
2035117,-73.8995097553,40.834013932,1,0,2,4,5
2035140,-73.9397968068,40.7886195851,1,0,2,3,0
2035230,-73.8562262,40.7396342642,1,1,0,1,2
2035231,-73.9772013064,40.7911225255,1,0,2,3,0
2035337,-73.9553154284,40.7708874183,1,0,2,3,0
2035347,-73.9502231224,40.7926099099,1,0,2,3,0
2035601,-73.9304181845,40.8544600914,1,0,2,4,5
2035645,-73.8135891645,40.7581853225,1,1,0,1,2
2035711,-73.9804594834,40.7764168393,1,0,2,3,0
2035775,-73.9393461804,40.8234389292,1,0,2,4,0
2035808,-73.9676520364,40.5920010405,0,2,1,0,1
2035809,-73.9192915742,40.8367247791,1,0,2,4,5
2035810,-73.9208198789,40.6578725204,0,2,1,0,1
2035882,-73.9422938752,40.8324980016,1,0,2,4,0
2035896,-73.8903255213,40.8219370451,1,0,2,4,5
2035897,-73.9088256092,40.8817081211,1,0,2,4,5
2035991,-73.936456344,40.8302964174,1,0,2,4,0
2036017,-73.9490048998,40.6526761287,0,2,1,0,1
2036061,-73.9407120562,40.7097689273,0,2,1,3,4
2036062,-73.9266741749,40.7388333229,1,0,1,3,4
2036141,-73.8868654097,40.7638496795,1,0,2,3,0
2036182,-73.7952950873,40.7078647439,1,1,0,1,2
2036197,-73.8732969132,40.7423633824,1,1,0,1,2
2036198,-73.9275755732,40.7063167327,0,2,1,3,4
2036201,-73.9397513096,40.5994556528,0,2,1,0,1
2036241,-73.837145556,40.707956263,1,1,0,1,2
2036282,-73.8891249544,40.8377344809,1,0,2,4,5
2036330,-73.9550910867,40.6538506882,0,2,1,0,1
2036425,-73.9489111943,40.6526815767,0,2,1,0,1
2036450,-73.9453662999,40.7214611685,0,2,1,3,4
2036471,-73.9340298051,40.6535989955,0,2,1,0,1
2036619,-73.9745225919,40.6471209368,0,2,1,0,1
2036620,-73.916840092,40.6989727162,0,2,1,3,4
2036622,-73.9813346943,40.7841324357,1,0,2,3,0
2036623,-73.9350076732,40.8521352598,1,0,2,4,5
2036624,-73.8552628105,40.6897497034,1,1,0,1,2
2036625,-73.8889614361,40.6563832085,0,1,1,0,4
2036737,-73.925596802,40.8343575878,1,0,2,4,0
2036765,-73.8482629202,40.8152937976,1,0,2,4,5
2036766,-73.8700380315,40.7258061226,1,1,0,1,2
2036768,-73.9033258578,40.7444702806,1,1,2,3,4
2036769,-73.8429600363,40.8762933751,1,0,2,4,5
2036809,-73.965743584,40.6343554022,0,2,1,0,1
2036899,-73.9570535776,40.667635722,0,2,1,0,1
2036952,-73.9806947905,40.7369199977,0,2,1,3,4
2036980,-73.9489521403,40.7875672819,1,0,2,3,0
2037024,-73.894586359,40.857775964,1,0,2,4,5
2037068,-73.9743669884,40.7426086336,0,2,1,3,4
2037128,-73.9214931443,40.8391718361,1,0,2,4,5
2037129,-73.9186345111,40.7386714725,1,0,1,3,4
2037131,-73.9314239063,40.8326484991,1,0,2,4,0
2037167,-73.9539765457,40.6551814668,0,2,1,0,1
2037211,-73.9112777143,40.7541574116,1,0,2,3,0
2037275,-73.9137209598,40.7627558109,1,0,2,3,0
2037276,-73.9480225068,40.8311914975,1,0,2,4,0
2037294,-73.9882169284,40.7248907516,0,2,1,3,4
2037295,-73.9215382112,40.6661293115,0,2,1,0,4
2037296,-73.9194158066,40.7699621388,1,0,2,3,0
2037299,-73.9024759785,40.8566383619,1,0,2,4,5
2037301,-73.9305619624,40.7582905143,1,0,2,3,0
2037422,-73.9480896543,40.7127038973,0,2,1,3,4
2037437,-73.9549006128,40.8183244178,1,0,2,4,0
2037439,-73.9066176642,40.7646935508,1,0,2,3,0
2037474,-73.9271169274,40.8618961932,1,0,2,4,5
2037512,-73.9511104109,40.7744813188,1,0,2,3,0
2037513,-73.9717474471,40.6309919237,0,2,1,0,1
2037519,-73.8858813136,40.8704756413,1,0,2,4,5
2037576,-73.8579068109,40.6808791408,0,1,0,1,2
2037578,-73.9851512014,40.7208418789,0,2,1,3,4
2037630,-73.9198007757,40.6571417024,0,2,1,0,1
2037631,-73.8754051513,40.8731930336,1,0,2,4,5
2037656,-73.9413823542,40.6284168192,0,2,1,0,1
2037683,-73.9492725261,40.6893601863,0,2,1,0,4
2037712,-73.8085966423,40.7018079618,1,1,0,1,2
2037802,-73.7946945297,40.6873739313,1,1,0,1,2
2037821,-73.9358366989,40.7608983356,1,0,2,3,0
2037926,-73.8397816085,40.685688882,1,1,0,1,2
2037965,-73.9856118699,40.6089702848,0,2,1,0,1
2038069,-73.8693490254,40.7460012588,1,1,0,1,2
2038084,-73.9645659321,40.6062758238,0,2,1,0,1
2038092,-73.8828300287,40.7409928646,1,1,0,1,2
2038116,-73.9237226229,40.6345987045,0,2,1,0,1
2038226,-73.7942851922,40.6868160103,1,1,0,1,2
2038237,-73.8300819106,40.8386671756,1,0,2,4,5
2038257,-73.9166331854,40.8355948116,1,0,2,4,5
2038289,-73.8050663081,40.6831403067,1,1,0,1,2
2038349,-73.9631362681,40.7039511582,0,2,1,3,4
2038371,-73.8882677141,40.8467829626,1,0,2,4,5
2038452,-73.9583586772,40.707737304,0,2,1,3,4
2038534,-73.922491205,40.7021715696,0,2,1,3,4
2038602,-73.8187212417,40.6086004128,0,1,0,1,2
2038603,-73.8902160768,40.7415436033,1,1,0,3,2
2038653,-73.9236752306,40.7736896512,1,0,2,3,0
2038654,-73.88573889,40.8670885438,1,0,2,4,5
2038656,-73.9377767033,40.6664823381,0,2,1,0,4
2038670,-74.1844544941,40.5626857156,0,2,3,2,3
2038700,-74.0028519411,40.5978711931,0,2,3,0,1
2038735,-73.9741430286,40.7245700593,0,2,1,3,4
2038858,-73.992055637,40.7248032482,0,2,1,3,4
2038934,-73.9536332649,40.6616590112,0,2,1,0,1
2038961,-73.9025110447,40.8746408674,1,0,2,4,5
2038987,-74.008507324,40.7259395374,0,2,1,3,4
2039022,-73.9945097102,40.759211587,0,2,1,3,0
2039050,-73.8734014931,40.87914135,1,0,2,4,5
2039114,-73.9300691123,40.856408619,1,0,2,4,5
2039146,-74.2503485759,40.5134560993,0,2,3,2,3
2039159,-73.9581914418,40.6408306015,0,2,1,0,1
2039175,-73.964106498,40.5766098845,0,2,1,0,1
2039182,-73.9409537515,40.6975219072,0,2,1,3,4
2039218,-73.9530755248,40.8140391813,1,0,2,4,0
2039293,-73.9517619576,40.8070807672,1,0,2,4,0
2039294,-73.9321852401,40.674227684,0,2,1,0,4
2039308,-73.9957414592,40.7458282543,0,2,1,3,4
2039385,-73.9780636596,40.7167318414,0,2,1,3,4
2039399,-73.9898189456,40.6058004957,0,2,1,0,1
2039498,-73.9437202441,40.7995236357,1,0,2,4,0
2039553,-74.0027503858,40.5801699787,0,2,3,0,1
2039602,-73.9749769226,40.6463799448,0,2,1,0,1
2039603,-73.9575834521,40.718677642,0,2,1,3,4
2039625,-73.9999675226,40.7395840255,0,2,1,3,4
2039858,-73.9522044697,40.824671864,1,0,2,4,0
2039865,-73.8287257703,40.8516504007,1,0,2,4,5
2039899,-73.7837421106,40.6967821805,1,1,0,1,2
2039921,-73.9079077084,40.8760231362,1,0,2,4,5
2039964,-73.8723494769,40.767863795,1,1,0,1,2
2040001,-73.9283053693,40.8527351241,1,0,2,4,5
2040012,-73.9623578315,40.6517837301,0,2,1,0,1
2040014,-73.8160340729,40.7250765049,1,1,0,1,2
2040034,-73.8577081848,40.8398655796,1,0,2,4,5
2040053,-73.9838398965,40.7131948002,0,2,1,3,4
2040056,-73.9474140229,40.6775156586,0,2,1,0,4
2040114,-73.8644349483,40.8659593677,1,0,2,4,5
2040117,-73.890420689,40.7531733076,1,1,0,3,0
2040121,-73.9041473194,40.702772583,0,1,1,3,4
2040133,-73.8768343045,40.7555859395,1,1,0,1,2
2040134,-73.7968249076,40.7645028386,1,1,0,1,2
2040313,-73.9256688826,40.8118893758,1,0,2,4,0
2040455,-73.8338513983,40.6505006011,0,1,0,1,2
2040456,-73.845052394,40.8861688644,1,0,2,4,5
2040496,-74.0782644934,40.5962882769,0,2,3,2,3
2040524,-73.7592542374,40.7250678518,1,1,0,1,2
2040562,-73.8122798157,40.684845829,1,1,0,1,2
2040664,-73.9517946067,40.7719756607,1,0,2,3,0
2040793,-74.079566866,40.5983569611,0,2,3,2,3
2040802,-73.9147764432,40.7842259487,1,0,2,3,0
2040812,-73.9312891984,40.8581138118,1,0,2,4,5
2040941,-73.9380461879,40.8265260441,1,0,2,4,0
2040956,-73.9249075145,40.8335282379,1,0,2,4,0
2041001,-73.9253088121,40.7432377728,1,0,1,3,4
2041027,-73.9760812781,40.7221441122,0,2,1,3,4
2041098,-73.9134210739,40.8240564083,1,0,2,4,5
2041136,-73.9523504387,40.767156128,1,0,2,3,0
2041187,-73.8304285867,40.878471399,1,0,2,4,5
2041188,-73.9614935164,40.8130734135,1,0,2,4,0
2041206,-73.9643902406,40.6520835587,0,2,1,0,1
2041254,-73.9533345794,40.774325791,1,0,2,3,0
2041256,-73.9903776172,40.5776196867,0,2,3,0,1
2041296,-73.9790445776,40.7750003062,1,0,2,3,0
2041301,-73.9099040057,40.6916938568,0,1,1,0,4
2041302,-74.002027605,40.7256132078,0,2,1,3,4
2041357,-74.00013713,40.7412418553,0,2,1,3,4
2041387,-73.9050545875,40.7747984109,1,0,2,3,0
2041491,-73.8308530569,40.6817702864,1,1,0,1,2
2041621,-73.8353584249,40.7144945009,1,1,0,1,2
2041657,-73.9347226178,40.7669059518,1,0,2,3,0
2041696,-73.9235924635,40.701077144,0,2,1,3,4
2041701,-73.9093321935,40.8125419088,1,0,2,4,0
2041731,-73.9264055453,40.7566136391,1,0,2,3,0
2041851,-73.9184911377,40.6759342824,0,2,1,0,4
2041852,-73.8024234596,40.6855676731,1,1,0,1,2
2041950,-73.9097472007,40.8261834919,1,0,2,4,5
2042004,-73.936443884,40.8509064325,1,0,2,4,5
2042006,-73.9285605723,40.864175196,1,0,2,4,5
2042081,-73.7385564629,40.7286677678,1,1,0,1,2
2042145,-73.8599292599,40.6964197849,1,1,0,1,2
2042164,-73.9635028649,40.7128827357,0,2,1,3,4
2042224,-73.8668386696,40.880681971,1,0,2,4,5
2042225,-73.9165365608,40.814674509,1,0,2,4,0
2042284,-73.9576419613,40.6322913671,0,2,1,0,1
2042292,-73.967289411,40.6854389507,0,2,1,0,4
2042401,-73.9368837426,40.8406661728,1,0,2,4,0
2042403,-73.9571273618,40.6650062522,0,2,1,0,1
2042523,-73.9075939872,40.6646422643,0,2,1,0,4
2042583,-73.9950189626,40.7553250515,0,2,1,3,4
2042605,-73.9806777985,40.7208549388,0,2,1,3,4
2042606,-73.9310952446,40.7975817467,1,0,2,4,0
2042756,-73.7998029225,40.6865046029,1,1,0,1,2
2042768,-73.743162212,40.7272343852,1,1,0,1,2
2042782,-73.9176753271,40.8052856277,1,0,2,4,0
2042797,-73.8693681005,40.8577474219,1,0,2,4,5
2042798,-73.9252479983,40.7041633485,0,2,1,3,4
2042800,-73.9097247116,40.7442174672,1,0,1,3,4
2042834,-73.9511159642,40.6734660028,0,2,1,0,4
2042838,-73.898698835,40.72103981,1,1,1,3,4
2042890,-73.9212920371,40.8319832982,1,0,2,4,0
2042914,-73.980431811,40.7722914935,1,0,2,3,0
2042917,-73.9360343301,40.6227651884,0,2,1,0,1
2043007,-73.9672730971,40.6305186335,0,2,1,0,1
2043027,-73.9388996723,40.8257168083,1,0,2,4,0
2043172,-73.9223436955,40.84737909,1,0,2,4,5
2043198,-73.9113014529,40.6956693692,0,1,1,3,4
2043324,-73.8724454945,40.6800315718,0,1,0,1,2
2043327,-73.9477523298,40.7887058082,1,0,2,3,0
2043406,-73.8816361744,40.7426769224,1,1,0,1,2
2043471,-73.9831738346,40.6367417494,0,2,1,0,1
2043481,-73.9498060076,40.6608696531,0,2,1,0,1
2043510,-73.8164877741,40.7267076181,1,1,0,1,2
2043538,-73.9384847134,40.7039406234,0,2,1,3,4
2043540,-73.9304605647,40.8519569474,1,0,2,4,5
2043541,-73.7950699224,40.5922126197,0,1,0,1,2
2043597,-73.9044869936,40.8709728629,1,0,2,4,5
2043604,-73.8629935605,40.8987292826,1,0,2,4,5
2043608,-73.9575020954,40.6821996659,0,2,1,0,4
2043609,-73.932269944,40.6973167564,0,2,1,3,4
2043709,-73.875815697,40.6862823662,0,1,0,1,2
2043710,-73.9256679319,40.8612584985,1,0,2,4,5
2043755,-73.940313608,40.8163800174,1,0,2,4,0
2043848,-73.9465908498,40.6969949209,0,2,1,0,4
2043867,-74.0366895428,40.6364763724,0,2,3,0,1
2043868,-73.9962766495,40.6621403978,0,2,1,0,1
2043935,-73.9454765319,40.6396367833,0,2,1,0,1
2043992,-73.9760623037,40.6042201961,0,2,1,0,1
2044035,-73.9553740176,40.8181461953,1,0,2,4,0
2044068,-74.080729189,40.6453579754,0,2,3,2,3
2044084,-73.9572413504,40.7683382855,1,0,2,3,0
2044106,-73.9758391751,40.7331724928,0,2,1,3,4
2044164,-73.9827708331,40.7183877324,0,2,1,3,4
2044166,-73.8149297702,40.7316841224,1,1,0,1,2
2044292,-73.8146016608,40.7303029797,1,1,0,1,2
2044381,-73.9503677021,40.5938311459,0,2,1,0,1
2044404,-73.9801689369,40.7215026154,0,2,1,3,4
2044416,-73.8962111194,40.8636867781,1,0,2,4,5
2044418,-73.8245500609,40.6792685894,1,1,0,1,2
2044484,-73.964156849,40.8047659949,1,0,2,3,0
2044596,-73.9481570144,40.640011314,0,2,1,0,1
2044601,-73.9424819942,40.7862742098,1,0,2,3,0
2044629,-73.8088815886,40.7194106393,1,1,0,1,2
2044638,-73.9645721056,40.7982391636,1,0,2,3,0
2044650,-73.9418446301,40.8296844445,1,0,2,4,0
2044761,-73.9439621193,40.722434883,0,2,1,3,4
2044775,-73.956790215,40.8126463149,1,0,2,4,0
2044810,-73.9923575187,40.6406513023,0,2,1,0,1
2044811,-73.9240832297,40.8148444083,1,0,2,4,0
2044840,-73.9708276159,40.6830437162,0,2,1,0,4
2044855,-73.9397175521,40.8442440437,1,0,2,4,0
2045050,-73.9300644585,40.6992532435,0,2,1,3,4
2045089,-73.9908879331,40.610324008,0,2,1,0,1
2045356,-74.0052495355,40.6356751385,0,2,1,0,1
2045358,-73.9458707512,40.7577525204,1,0,2,3,0
2045561,-73.9007069667,40.7025391061,0,1,1,3,4
2045569,-73.8662018968,40.7604405183,1,1,0,1,2
2045584,-73.9225998788,40.6334204398,0,2,1,0,1
2045592,-73.913671924,40.8340089339,1,0,2,4,5
2045664,-73.9334355234,40.8482780531,1,0,2,4,5
2045722,-74.0022906994,40.612569588,0,2,3,0,1
2045776,-73.8460533573,40.8865242689,1,0,2,4,5
2045848,-73.9103875118,40.7800094497,1,0,2,3,0
2045877,-74.1631621527,40.586106451,0,2,3,2,3
2045878,-73.9202927672,40.7008580696,0,2,1,3,4
2045885,-73.8458540808,40.7307058757,1,1,0,1,2
2045973,-73.835702925,40.5791247902,0,1,0,1,2
2046089,-73.9386168223,40.6858087513,0,2,1,0,4
2046164,-73.9368070073,40.5942416983,0,2,1,0,1
2046173,-73.858972165,40.8931554745,1,0,2,4,5
2046188,-73.9646649807,40.7049205397,0,2,1,3,4
2046235,-73.9257162636,40.8341710244,1,0,2,4,0
2046327,-73.9195443975,40.8278814885,1,0,2,4,0
2046328,-73.9493144795,40.7812216165,1,0,2,3,0
2046330,-73.7580094983,40.7250789663,1,1,0,1,2
2046358,-73.9930072794,40.6981900956,0,2,1,0,4
2046418,-73.9489839113,40.7885197181,1,0,2,3,0
2046420,-73.9028526006,40.851231613,1,0,2,4,5
2046482,-73.7804396425,40.7129371524,1,1,0,1,2
2046493,-73.866126255,40.8232179761,1,0,2,4,5
2046516,-73.9372431584,40.8274533238,1,0,2,4,0
2046548,-73.9441347004,40.6844007496,0,2,1,0,4
2046570,-73.9266663627,40.7590456499,1,0,2,3,0
2046624,-73.9667441955,40.7954099957,1,0,2,3,0
2046698,-73.9662962772,40.6742893944,0,2,1,0,4
2046718,-73.9203575103,40.8277969668,1,0,2,4,0
2046743,-73.908843172,40.7660347677,1,0,2,3,0
2046782,-73.9056321454,40.851319006,1,0,2,4,5
2046834,-73.9930912797,40.7228188552,0,2,1,3,4
2046871,-73.8531721261,40.8711769819,1,0,2,4,5
2046921,-73.9565897625,40.6159567236,0,2,1,0,1
2046942,-73.7488763318,40.6020379496,0,1,0,1,2
2047147,-73.7684808469,40.7122000825,1,1,0,1,2
